symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,entry_price,exit_signal_date,exit_date,gross_exit_price,exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_super_peak_amount,final_cum_super_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,future_days_available,is_mature_trade,post_exit_10d_runup_from_entry_pct,post_exit_10d_close_from_entry_pct,sold_before_recovery_to_profit,entry_to_d3_super_sum,entry_to_d3_main_sum,entry_to_d3_min_low_ret,pre5_amount_sum,pre5_super_sum,pre5_main_sum
sz000539,2026-03-19,76.74,14.26,10.87,4.08,-10.87,9.98,803990291.2599998,3.4886568088626504,9.982174688057045,0.153300810146419,2.0886306604627354,0.03572,0.03024,0.06694,0.06679,0.5,0.55,1.0,52.33,87.14,87.91,85.66,1,趋势中继原型,2026-03-19,2026-03-20,6.05,6.0651,2026-03-30,2026-03-31,6.14,6.1246,1.49,0.98,34.55,-3.31,7,cum_super_peak_dd_20pct_3d,-211303210.9,26410443.19,-0.01651,900.07,3,23,True,0.17,-8.6,False,-166958140.57,-159770704.65000033,-3.3057851239669422,1770386217.04,192254063.65999994,118034143.4200001
sz002730,2026-03-19,71.93,30.91,21.49,10.18,-21.71,-1.33,602188148.88,1.33656778290741,0.7466168922071859,1.4831538775067656,-0.0582014852088763,0.02448,0.03834,0.0334,0.03946,0.55,0.7,1.0,81.88,98.6,31.91,48.78,2,趋势中继原型,2026-03-19,2026-03-20,21.63,21.6841,2026-03-30,2026-03-31,24.3,24.2393,12.34,11.78,24.83,-1.02,7,cum_super_peak_dd_20pct_3d,-12340507.56,48859148.44,-0.00191,125.26,3,23,True,42.67,26.49,False,-43953365.0,-10401586.550000012,-1.0171058714747994,3072852137.66,20361941.64,69647256.23999996
sh603489,2026-03-19,71.28,23.26,12.14,7.0,-11.92,-3.03,379052656.7600001,2.0296235948303187,-3.0269975456776677,0.7241092209882254,0.1684003188517843,0.01747,0.03327,0.03085,0.02998,0.65,0.6,1.0,63.11,90.57,60.76,54.56,3,趋势中继原型,2026-03-19,2026-03-20,35.93,36.0198,2026-03-20,2026-03-23,32.61,32.5285,-9.24,-9.69,0.81,-8.71,1,hard_stop_8pct,-16131286.0,0.0,-0.0434,0.0,0,23,True,-4.59,-14.97,False,-22305017.2,-62285264.99,-15.224046757584187,1162791450.31,53159200.36,70431865.93999997
sh600791,2026-03-19,70.84,40.27,12.86,12.59,-19.03,-3.93,184301304.67,0.9745542127432965,-0.1075268817204433,4.400158699104448,-0.0147662814154942,0.01717,0.01816,0.03842,0.06173,0.7,0.55,1.0,83.93,100.0,40.19,6.13,4,趋势中继原型,2026-03-19,2026-03-20,9.25,9.2731,2026-03-23,2026-03-24,8.3,8.2793,-10.27,-10.72,4.32,-11.57,2,hard_stop_8pct,5902051.0,5902051.0,0.01299,0.0,0,23,True,37.08,35.68,True,907350.0,-14855455.700000018,-14.270270270270268,974139380.12,43901012.0,88909630.54
sz000048,2026-03-19,70.65,17.94,20.41,5.39,-19.98,-1.7,619840830.4000002,2.505700828766268,0.4694835680751019,2.9315860570646137,0.0998392485697727,0.01875,0.03912,0.02162,0.0321,0.55,0.7,1.0,65.21,88.29,51.87,72.18,5,趋势中继原型,2026-03-19,2026-03-20,21.25,21.3031,2026-03-23,2026-03-24,19.68,19.6308,-7.39,-7.85,1.88,-10.12,2,hard_stop_8pct,-22536973.46,0.0,-0.03089,0.0,0,23,True,14.07,-21.84,True,-14739290.459999993,-5513077.85999997,-10.11764705882352,1951923563.7300005,14263891.030000001,27432337.929999962
sh600666,2026-03-19,69.71,12.69,11.56,0.68,-17.07,8.2,1231006094.7000003,1.4456721488215216,9.909909909909898,10.453063561911868,0.3572310206532074,0.03315,0.01497,0.06185,0.05217,0.45,0.4,1.0,50.92,78.57,75.14,81.52,6,趋势中继原型,2026-03-19,2026-03-20,4.88,4.8922,2026-03-20,2026-03-23,4.31,4.2992,-11.68,-12.12,0.0,-10.04,1,hard_stop_8pct,-268494770.78,0.0,-0.09362,0.0,0,23,True,36.27,21.11,True,45637802.01000011,51573598.350000024,-11.88524590163934,4817777778.08,489934912.2100001,237560405.19
sh600408,2026-03-19,68.47,14.48,15.09,13.87,-19.82,0.23,1046046825.53,2.591897437446712,4.215456674473073,0.9587827633737618,-0.0775205903797989,0.04875,0.04263,0.07099,0.07161,0.55,0.45,1.0,56.38,87.14,44.22,100.0,7,趋势中继原型,2026-03-19,2026-03-20,4.2,4.2105,2026-03-30,2026-03-31,3.76,3.7506,-10.48,-10.92,6.9,-11.67,7,hard_stop_8pct,-68620201.78,0.0,-0.01721,0.0,1,23,True,-16.67,-24.76,False,-12070294.800000004,-62911045.859999985,-4.52380952380953,4114845430.17,296586047.94,323286093.4800001
sh600032,2026-03-19,66.66,13.6,8.02,-2.38,-12.86,-2.32,879621015.24,2.5966247963662044,2.7716186252771724,2.782041292331236,-0.1168501568280015,0.02376,0.02733,0.02829,0.03388,0.4,0.6,1.0,48.34,84.58,53.74,91.19,8,趋势中继原型,2026-03-19,2026-03-20,9.29,9.3132,2026-03-26,2026-03-27,12.09,12.0598,30.14,29.49,51.78,-1.4,5,violent_super_outflow,-41500539.16,303141832.24,-0.00437,113.69,1,23,True,26.26,5.38,False,26074324.47000003,9528367.200000107,-1.399354144241105,3639285220.0199995,85982436.06,104453401.10000005
sh603817,2026-03-19,66.34,26.09,23.76,13.73,-20.8,3.66,737779201.2,3.4592697895535545,4.252873563218396,13.164737658912468,0.1158916666679271,0.00236,0.08234,0.00578,0.11554,0.45,0.5,1.0,75.69,57.29,62.01,80.81,9,趋势中继原型,2026-03-19,2026-03-20,9.06,9.0826,2026-03-26,2026-03-27,7.72,7.7007,-14.79,-15.22,1.66,-10.49,5,hard_stop_8pct,-80342995.73,0.0,-0.02551,0.0,4,23,True,-11.37,-21.52,False,-59891452.73,300376942.87999994,-9.050772626931568,2662529166.8100004,-6105176.1,398351764.93000007
sh605299,2026-03-19,63.14,16.97,16.29,10.62,-14.65,-1.14,561147845.44,3.192821268968737,-1.1379800853485111,8.32203123998152,0.0442965090251921,0.00873,0.00678,0.02624,0.04093,0.45,0.45,1.0,60.65,70.91,53.36,67.89,10,趋势中继原型,2026-03-19,2026-03-20,14.08,14.1152,2026-04-24,2026-04-24,20.93,20.8777,48.65,47.91,70.31,-2.13,23,window_end,815560239.52,815560239.52,0.03702,0.0,0,23,True,0.0,0.0,False,137315552.0,140206421.55,-2.1306818181818232,1895887888.02,53974141.65,135139106.65
sz002730,2026-03-20,79.11,31.65,23.87,12.45,-21.71,4.94,814636095.6800001,1.6777933012480388,6.345530338119509,1.0681317420309853,-0.0212607722906543,0.02176,0.03728,0.02994,0.03501,0.5,0.75,1.0,82.84,95.57,52.94,75.7,1,趋势中继原型,2026-03-20,2026-03-23,22.0,22.055,2026-03-30,2026-03-31,24.3,24.2393,10.45,9.9,22.73,-1.82,6,cum_super_peak_dd_20pct_3d,-11543217.56,49656438.44,-0.00205,123.25,3,22,True,40.27,24.36,False,49656438.44,84319580.80999997,-1.8181818181818077,3504088280.08,21550317.64,72761601.95999996
sh600617,2026-03-20,77.36,20.2,5.52,4.91,-17.93,0.76,652068529.9300002,2.293274532956651,9.917355371900838,17.393452067403928,0.3970641941235755,0.06298,0.05541,0.0752,0.07021,0.7,0.45,1.0,55.19,100.0,73.38,74.54,2,趋势中继原型,2026-03-20,2026-03-23,4.07,4.0802,2026-04-01,2026-04-02,3.7,3.6908,-9.09,-9.54,13.51,-9.83,8,hard_stop_8pct,-126017545.96,0.0,-0.01885,0.0,3,22,True,-10.57,-21.13,False,-67596913.02000006,-109474003.0600003,-5.896805896805901,1586167898.02,255254222.33999997,245475867.45
sz000539,2026-03-20,77.27,29.62,19.57,16.2,-18.96,7.94,2157025598.9699993,6.507527868256129,7.94165316045381,-7.84192044455903,0.1217611302876584,0.04261,0.02399,0.06851,0.05207,0.55,0.55,1.0,79.84,87.14,51.25,100.0,3,趋势中继原型,2026-03-20,2026-03-23,6.13,6.1453,2026-03-30,2026-03-31,6.14,6.1246,0.16,-0.34,32.79,-2.94,6,cum_super_peak_dd_20pct_3d,146951.9,237860605.99,1e-05,99.94,3,22,True,-1.14,-9.79,False,237860605.98999992,208617541.20000017,-2.9363784665579096,3535292523.7199993,-50206740.45999998,-88853544.1400002
sz002902,2026-03-20,73.94,14.75,14.59,8.51,-18.95,2.46,2134074895.53,6.183705340503854,2.4624373956594336,2.910260656272598,0.7232004214297756,0.03871,0.02838,0.0536,0.04505,0.6,0.5,1.0,56.28,91.43,60.23,100.0,4,趋势中继原型,2026-03-20,2026-03-23,23.0,23.0575,2026-03-31,2026-04-01,28.76,28.6881,25.04,24.42,28.83,-2.43,7,cum_super_peak_dd_20pct_3d,-117710941.06,75864581.73,-0.01314,255.16,3,22,True,38.91,32.09,False,-95006833.63999999,-55766714.110000014,-2.4347826086956514,3798924417.83,282910883.50999993,250576975.54000017
sh605117,2026-03-20,72.37,35.32,10.41,-4.39,-19.41,0.34,4661435675.6,2.233725961924801,9.913288024373102,8.637012843648833,0.2767871672226663,0.00835,0.01772,0.01379,0.02547,0.5,0.55,1.0,78.99,60.25,70.33,100.0,5,趋势中继原型,2026-03-20,2026-03-23,133.67,134.0042,2026-04-03,2026-04-07,122.5,122.1938,-8.36,-8.81,6.22,-10.32,10,hard_stop_8pct,-564847449.78,0.0,-0.02373,0.0,3,22,True,14.88,11.32,True,-347713331.1500002,-259743941.5100001,-5.363956011072036,12322329297.920002,169427592.9700001,186040906.07000077
sh600032,2026-03-20,69.64,19.15,9.7,3.11,-13.85,1.77,1060663395.29,2.7279882642780926,5.393743257820938,3.255843214100743,-0.0828977649275428,0.01867,0.02706,0.02197,0.03302,0.4,0.6,1.0,57.57,78.29,59.88,100.0,6,趋势中继原型,2026-03-20,2026-03-23,9.53,9.5538,2026-03-26,2026-03-27,12.09,12.0598,26.86,26.23,47.95,-0.84,4,violent_super_outflow,-45342053.16,299300318.24,-0.00537,115.15,1,22,True,23.08,2.73,False,299300318.24000007,131486099.57000005,-0.8394543546694666,4173843642.8199997,117473493.06,181873533.43000004
sh605299,2026-03-20,67.1,14.88,12.92,9.97,-16.26,6.7,530921989.49999994,2.684368721261303,9.999999999999986,18.11454872882036,0.1246765865967208,0.00737,0.02115,0.02142,0.05446,0.45,0.5,1.0,54.95,70.97,76.82,65.68,7,趋势中继原型,2026-03-20,2026-03-23,14.55,14.5864,2026-04-24,2026-04-24,20.93,20.8777,43.85,43.13,64.81,-5.29,22,window_end,736458970.52,736458970.52,0.03426,0.0,0,22,True,0.0,0.0,False,115317898.0,106536110.55,-5.292096219931286,2313360847.12,132998816.65,231507921.15
sh600815,2026-03-20,65.75,10.51,7.1,10.51,-11.68,2.85,674274242.66,3.744763054599316,4.0345821325648235,7.821804195269273,-0.1366875075287042,0.02763,0.05282,0.02803,0.06337,0.55,0.6,1.0,44.14,85.33,60.1,76.17,8,趋势中继原型,2026-03-20,2026-03-23,3.51,3.5188,2026-03-26,2026-03-27,4.04,4.0299,15.1,14.53,34.47,-1.42,4,violent_super_outflow,96222735.85,187664218.81,0.02804,48.73,1,22,True,22.79,16.24,False,187664218.81,286505874.5399999,-1.4245014245014231,1944746345.38,90293926.6,194878435.66
sh603105,2026-03-20,62.44,13.93,10.74,7.01,-13.1,-0.86,820900664.92,2.5156318500925248,1.1353711790393015,6.723964699843332,0.0509954090049126,0.01599,0.00508,0.02728,0.03486,0.35,0.3,1.0,51.78,63.12,64.5,86.9,9,趋势中继原型,2026-03-20,2026-03-23,11.28,11.3082,2026-03-26,2026-03-27,12.53,12.4987,11.08,10.53,27.84,-1.6,4,cum_super_peak_dd_20pct_3d,54680470.93,160421648.34,0.01023,65.91,3,22,True,10.55,-4.79,False,89449310.82,63482680.74000013,-1.5957446808510634,3545317103.32,125192977.49000001,182596995.67999986
sh600791,2026-03-20,62.02,27.43,12.61,10.6,-19.03,-6.0,205918529.0,1.0738277800531193,-2.152852529601712,2.3039703241081284,-0.001536245434232,0.01679,0.01975,0.02827,0.06017,0.7,0.55,1.0,63.32,94.11,35.93,11.02,10,趋势中继原型,2026-03-20,2026-03-23,8.98,9.0024,2026-03-23,2026-03-24,8.3,8.2793,-7.57,-8.03,1.11,-8.91,1,hard_stop_8pct,4658768.0,4658768.0,0.01876,0.0,0,22,True,41.2,39.76,True,-6927575.0,-30419533.500000015,-11.692650334075728,982529379.0699999,40238190.0,75513222.08999999
sh600617,2026-03-23,76.24,27.07,10.53,17.7,-18.55,3.01,1300271505.28,3.749354088957306,3.007518796992481,-8.880127179679747,0.0886929871351492,0.07822,0.06995,0.10448,0.10114,0.7,0.5,1.0,68.49,100.0,42.76,100.0,1,趋势中继原型,2026-03-23,2026-03-24,4.06,4.0701,2026-04-01,2026-04-02,3.7,3.6908,-8.87,-9.32,13.79,-9.61,7,hard_stop_8pct,-51470686.12,6949946.82,-0.00956,840.59,3,21,True,-10.34,-20.94,False,61594.4499999769,29826427.629999965,-5.6650246305418595,2721922715.8199997,180167201.49999994,134370783.69999972
sh600032,2026-03-23,75.12,23.98,13.21,13.21,-16.93,6.53,1713776801.9400003,3.630523174021441,10.133060388945747,4.25871058222873,0.1598371005080219,0.01676,0.02797,0.01818,0.03283,0.45,0.6,1.0,66.91,74.81,75.44,100.0,2,趋势中继原型,2026-03-23,2026-03-24,10.83,10.8571,2026-03-26,2026-03-27,12.09,12.0598,11.63,11.08,30.19,-7.11,3,violent_super_outflow,-158492282.83,186150088.57,-0.02358,185.14,1,21,True,8.31,-9.6,False,-158492282.82999998,-283634944.85999966,-7.109879963065557,5509798398.26,238051211.73000002,312165924.9499999
sz001258,2026-03-23,74.54,27.65,3.1,5.46,-21.8,-0.19,891610261.5000001,1.6653785995608044,10.05181347150257,35.50493584241906,2.654513514905301,0.03956,0.03278,0.04697,0.02959,0.45,0.6,1.0,62.6,89.49,65.4,80.91,3,趋势中继原型,2026-03-23,2026-03-24,10.62,10.6465,2026-03-30,2026-03-31,9.56,9.5361,-9.98,-10.43,16.1,-10.92,5,hard_stop_8pct,-237064632.55,0.0,-0.03985,0.0,4,21,True,-11.86,-17.61,False,-209045591.60999995,-328375963.76000005,-0.5649717514124131,4056676230.3599997,595101129.9100001,534239401.52999985
sh605117,2026-03-23,74.34,45.65,13.01,8.23,-18.49,-2.71,3727869304.01,1.6658172476252564,-2.6368159203979946,0.8989206607633307,-0.0537504157520923,0.01745,0.02645,0.02879,0.04103,0.55,0.6,1.0,92.42,85.99,30.52,88.86,4,趋势中继原型,2026-03-23,2026-03-24,135.43,135.7686,2026-04-02,2026-04-03,124.5,124.1888,-8.07,-8.53,1.07,-9.7,8,hard_stop_8pct,-250848199.22,0.0,-0.01356,0.0,2,21,True,13.39,5.61,True,-197398999.58,-203342606.50000024,-6.593812301558,13810883134.220001,191206726.3299998,370423191.43000054
sh600310,2026-03-23,73.85,23.86,13.23,15.09,-13.93,4.1,1269418799.38,4.192523662075652,4.098360655737698,-5.8554390455146645,0.0127753423755189,0.05314,0.0444,0.06939,0.06238,0.6,0.55,1.0,66.78,91.43,47.26,100.0,5,趋势中继原型,2026-03-23,2026-03-24,4.92,4.9323,2026-03-30,2026-03-31,5.69,5.6758,15.65,15.07,47.56,-3.46,5,violent_super_outflow,-250734717.11,204854502.79,-0.03813,222.4,2,21,True,21.54,-9.96,False,204854502.78999996,81543610.59999985,-3.455284552845528,2964788401.04,206679118.47000003,191189781.9599999
sh603538,2026-03-23,71.4,30.58,23.29,10.78,-21.34,-3.88,1224981826.2,3.187710456274439,-3.87931034482758,-2.927574198488138,0.0536099096700217,0.08792,0.08379,0.11452,0.11306,0.65,0.55,1.0,77.94,95.71,18.07,100.0,6,趋势中继原型,2026-03-23,2026-03-24,27.7,27.7692,2026-03-26,2026-03-27,37.9,37.8053,36.82,36.14,28.59,-1.3,3,violent_super_outflow,262161345.66,330328566.22,0.11027,20.64,1,21,True,81.23,73.54,False,262161345.65999997,231561363.3699998,-1.2996389891696714,4109284662.9900007,368834181.17,355571340.23000014
sz002594,2026-03-23,68.57,11.65,5.65,-1.52,-12.81,0.91,19150750549.95,2.76327441621539,4.464719013879437,7.153268706450653,-0.1452025450833973,0.03673,0.04032,0.0365,0.04171,0.5,0.55,1.0,44.31,87.14,59.13,100.0,7,趋势中继原型,2026-03-23,2026-03-24,108.39,108.661,2026-04-03,2026-04-07,99.5,99.2512,-8.2,-8.66,0.09,-8.66,9,hard_stop_8pct,-3199593181.72,0.0,-0.04985,0.0,3,21,True,-2.7,-7.76,False,-1706443123.7000005,-2158132594.560001,-5.2495617676907464,45993579210.810005,955499202.2299988,544631635.5300012
sh600815,2026-03-23,68.43,11.76,14.97,13.52,-16.67,3.23,713253057.05,3.3618583309902164,6.371191135734078,5.9054587812369235,-0.0977140586796169,0.0267,0.05826,0.03076,0.07445,0.55,0.6,1.0,52.77,87.72,55.98,79.02,8,趋势中继原型,2026-03-23,2026-03-24,3.86,3.8696,2026-03-26,2026-03-27,4.04,4.0299,4.66,4.14,22.28,-5.44,3,violent_super_outflow,64202991.35,155644474.31,0.02361,58.75,1,21,True,11.66,5.7,False,64202991.349999994,86291162.3799999,-5.440414507772018,2550380709.2299995,121224398.1,232358513.95
sh603105,2026-03-23,67.93,12.1,8.43,10.71,-13.8,7.24,1291533681.32,3.342216377627318,10.017271157167528,11.976132961698305,0.0876371874749087,0.01611,0.0152,0.02601,0.04215,0.4,0.35,1.0,47.37,66.42,81.87,100.0,9,趋势中继原型,2026-03-23,2026-03-24,12.62,12.6515,2026-03-31,2026-04-01,11.42,11.3915,-9.51,-9.96,14.26,-11.01,6,hard_stop_8pct,-142099670.23,0.0,-0.02348,0.0,5,21,True,-9.03,-13.71,False,-105741177.41000001,-177846315.53999984,-6.656101426307448,4659857747.44,289181206.83000004,359245435.5999999
sz000862,2026-03-23,67.82,34.39,0.96,15.3,-14.69,3.32,1749059661.2099998,2.492560327889362,3.31753554502372,-11.301541083124144,0.0444081022463613,0.03482,0.00819,0.05406,0.02261,0.5,0.4,1.0,69.36,72.02,47.21,100.0,10,趋势中继原型,2026-03-23,2026-03-24,8.48,8.5012,2026-03-30,2026-03-31,7.11,7.0922,-16.16,-16.57,11.32,-15.8,5,hard_stop_8pct,-148859296.74,0.0,-0.026,0.0,4,21,True,-18.4,-26.3,False,-80340183.54,-199918474.3399999,-5.306603773584917,4433020216.08,239766010.09999993,99861402.01999974
sz001258,2026-03-24,80.55,34.43,13.22,10.4,-15.79,6.48,1759541354.15,2.870728452987306,6.685499058380429,-10.05815336892121,0.2869224192368493,0.06913,0.0597,0.06815,0.05074,0.5,0.6,1.0,80.36,91.43,57.79,100.0,1,趋势中继原型,2026-03-24,2026-03-25,10.88,10.9072,2026-03-30,2026-03-31,9.56,9.5361,-12.13,-12.57,13.33,-13.05,4,hard_stop_8pct,-95954963.23,0.0,-0.0229,0.0,3,20,True,-13.97,-19.58,False,-81678270.28999998,-185832271.32999992,-6.985294117647067,5037677822.44,452963514.5900001,323013624.88999975
sh603738,2026-03-24,72.89,33.6,5.88,4.07,-15.35,-1.77,1911977197.8,1.6468789968295747,7.653490328006729,11.838811617651835,0.0210883501782307,0.00549,0.00337,0.01205,0.02828,0.65,0.55,1.0,72.74,69.75,71.33,88.23,2,趋势中继原型,2026-03-24,2026-03-25,26.02,26.085,2026-03-26,2026-03-27,23.3,23.2418,-10.45,-10.9,1.84,-8.69,2,hard_stop_8pct,-88192768.78,3844899.82,-0.03505,2393.76,1,20,True,8.15,8.15,True,69983018.16999996,61775303.63000023,-10.56879323597233,6012587377.58,158734383.84,258700515.66000038
sh605299,2026-03-24,70.8,17.37,16.44,10.31,-20.92,3.53,727981321.1,2.8782962899998914,10.027285129604358,7.325002504106148,0.0527042061216974,0.0204,0.03726,0.0332,0.06394,0.5,0.5,1.0,61.3,81.28,63.8,80.1,3,趋势中继原型,2026-03-24,2026-03-25,16.1,16.1403,2026-04-24,2026-04-24,20.93,20.8777,30.0,29.35,48.94,0.0,20,window_end,678244687.52,678244687.52,0.03357,0.0,0,20,True,0.0,0.0,False,105221359.6,-6217422.469999969,0.0,2934406303.44,141103710.0,224736962.55
sz002733,2026-03-24,69.49,29.74,5.37,-0.38,-19.81,-8.67,1157160057.35,1.065707442447533,5.71208027788499,4.481056133128888,-0.0386119064136396,0.04677,0.03242,0.05105,0.02925,0.55,0.65,1.0,54.81,93.46,53.79,68.86,4,趋势中继原型,2026-03-24,2026-03-25,27.1,27.1678,2026-03-31,2026-04-01,25.02,24.9575,-7.68,-8.14,2.88,-9.59,5,hard_stop_8pct,-113267261.4,0.0,-0.0312,0.0,2,20,True,21.07,16.68,True,-48211793.099999994,-38497054.29000002,-4.464944649446501,5103351013.379999,114717289.64999996,54747348.16999987
sh603105,2026-03-24,69.36,24.29,19.51,14.36,-18.37,4.87,1535592602.14,3.3517161698900493,4.866562009419151,-1.929566685767256,0.0078203008032631,0.03488,0.03353,0.04757,0.05815,0.45,0.4,1.0,72.94,78.57,39.91,100.0,5,趋势中继原型,2026-03-24,2026-03-25,12.85,12.8821,2026-03-31,2026-04-01,11.42,11.3915,-11.13,-11.57,12.22,-12.61,5,hard_stop_8pct,-83356586.37,0.0,-0.01846,0.0,4,20,True,-10.66,-15.25,False,-73836980.67000002,-190052300.3999998,-4.9027237354085536,5204011497.57,104751927.39,195009220.47999993
sh600815,2026-03-24,68.7,18.52,20.0,14.97,-21.41,-1.76,610924906.3199999,2.56244387936608,1.5625,8.527012534780106,-0.0264239473182392,0.03023,0.05924,0.04033,0.0797,0.6,0.6,1.0,65.95,91.43,39.04,71.53,6,趋势中继原型,2026-03-24,2026-03-25,3.89,3.8997,2026-03-26,2026-03-27,4.04,4.0299,3.86,3.34,21.34,-2.06,2,violent_super_outflow,40219873.35,131661356.31,0.01908,69.45,1,20,True,10.8,4.88,False,12719528.039999992,60194726.89999986,-2.313624678663251,2735998206.0299997,115032019.1,217265706.48999998
sh603115,2026-03-24,67.43,15.32,-0.03,6.67,-13.49,4.6,341320071.33,0.9300087081801132,10.0656455142232,13.257383122438943,0.2864736435187945,0.03228,0.03354,0.04468,0.05903,0.55,0.6,1.0,43.96,91.43,82.53,16.14,7,趋势中继原型,2026-03-24,2026-03-25,36.5,36.5912,2026-04-03,2026-04-07,42.0,41.895,15.07,14.49,32.47,-2.47,8,cum_super_peak_dd_20pct_3d,3979086.69,87752460.59,0.00072,95.47,3,20,True,61.42,60.27,False,87752460.59,56380824.890000045,-2.465753424657535,1765789846.1299999,178659341.0,174052062.52999997
sh600758,2026-03-24,66.9,21.59,15.93,15.65,-15.43,9.94,441589567.69,1.7646729804112815,9.936575052854124,-3.548937684823592,0.4668222894584206,0.0206,-0.00124,0.03996,0.02931,0.5,0.35,1.0,66.27,77.88,58.52,51.3,8,趋势中继原型,2026-03-24,2026-03-25,5.72,5.7343,2026-03-30,2026-03-31,4.59,4.5785,-19.76,-20.16,9.97,-12.94,4,hard_stop_8pct,-525968823.38,0.0,-0.10767,0.0,3,20,True,-20.98,-32.17,False,-514278852.06000006,-649972233.3999996,-8.74125874125874,2435251127.81,167974076.71,96480348.53999996
sz002256,2026-03-24,65.07,21.77,18.59,6.09,-21.46,1.46,2226394638.7000003,2.9363087003327446,7.505518763796903,1.6524616687669536,0.0201094021885277,0.03279,0.00214,0.04571,0.0146,0.4,0.35,1.0,68.87,56.44,58.63,100.0,9,趋势中继原型,2026-03-24,2026-03-25,4.68,4.6917,2026-03-30,2026-03-31,4.15,4.1396,-11.32,-11.77,7.69,-13.46,4,hard_stop_8pct,-151714795.18,0.0,-0.028,0.0,0,20,True,-8.33,-11.54,False,-165756127.5,-338098342.8000002,-11.538461538461542,8724042942.62,254387412.5600001,53783364.880000055
sh605117,2026-03-24,64.21,48.47,14.26,8.77,-17.95,-4.84,2545829414.99,1.0904074540474946,-1.365063143295131,-4.419592395213247,-0.0439049787828925,0.0136,0.02519,0.02082,0.03177,0.5,0.6,1.0,89.55,76.19,14.83,69.68,10,趋势中继原型,2026-03-24,2026-03-25,133.06,133.3927,2026-04-03,2026-04-07,122.5,122.1938,-7.94,-8.4,2.87,-9.91,8,hard_stop_8pct,-336002401.32,0.0,-0.01916,0.0,3,20,True,15.41,11.83,True,-94384508.30000001,-105097150.61000049,-4.9301067187734855,14242880005.17,174183924.57999977,410780950.8800006
sh603738,2026-03-25,73.64,33.4,11.79,6.44,-15.63,-2.98,1561247763.1700003,1.316187123805593,-0.8593750000000067,0.4839079919423099,0.0954640238186024,0.00926,0.01215,0.02023,0.04417,0.65,0.55,1.0,75.91,82.79,56.67,77.21,1,趋势中继原型,2026-03-25,2026-03-26,24.8,24.862,2026-04-02,2026-04-03,25.43,25.3664,2.54,2.03,10.32,-6.17,6,cum_super_peak_dd_20pct_3d,4224894.37,134844038.8,0.00059,96.87,3,19,True,39.8,39.8,False,134844038.79999992,163181981.33999997,-6.169354838709684,6547649923.21,155132123.77,264640055.91000056
sz000509,2026-03-25,72.88,28.21,13.35,7.91,-14.76,1.1,805454273.3399999,2.667682003190059,2.0000000000000018,2.0930192225678077,-0.0734008668857653,0.05584,0.05474,0.06838,0.07072,0.55,0.55,1.0,72.48,87.14,48.24,85.76,2,趋势中继原型,2026-03-25,2026-03-26,4.58,4.5915,2026-03-31,2026-04-01,4.18,4.1696,-8.73,-9.19,0.66,-14.41,4,hard_stop_8pct,-62850458.68,0.0,-0.0416,0.0,3,19,True,-14.85,-19.21,False,-57985583.68,-67433345.27999999,-14.41048034934498,2282560102.16,191834769.95,235866284.85000002
sh603115,2026-03-25,70.96,23.67,9.38,6.73,-16.19,3.18,430685299.0,1.1741012531408277,3.1809145129224614,1.4582647735092458,0.077107451257583,0.03174,0.02943,0.04784,0.05729,0.55,0.6,1.0,63.09,91.43,67.79,30.81,3,趋势中继原型,2026-03-25,2026-03-26,38.0,38.095,2026-04-03,2026-04-07,42.0,41.895,10.53,9.98,27.24,-1.03,7,cum_super_peak_dd_20pct_3d,38145.69,83811519.59,1e-05,99.95,3,19,True,55.05,53.95,False,45415993.19,33441070.04000008,-1.0263157894736863,1878789460.05,135415962.0,139400344.52999997
sh603618,2026-03-25,64.5,36.92,0.63,3.19,-20.21,2.61,1388747465.36,0.7143701780681454,9.985528219971052,27.30699598156926,0.3990474374664963,0.00998,0.00623,0.00884,0.01964,0.45,0.6,1.0,72.32,56.1,68.69,60.0,4,趋势中继原型,2026-03-25,2026-03-26,22.01,22.065,2026-04-09,2026-04-10,26.63,26.5634,20.99,20.39,36.76,-6.04,10,cum_super_peak_dd_20pct_3d,-162521634.83,214973546.39,-0.00652,175.6,3,19,True,50.52,38.85,False,214973546.3900001,102657874.37000036,-6.0427078600636115,9302911832.03,466178643.8399999,510178250.3100004
