symbol,trade_date,event_time,business_anchor_time,event_kind,event_role,sequence_label,probe_strength_score,fwd_1d_close_ret_pct,fwd_1d_high_ret_pct,fwd_1d_low_ret_pct,fwd_3d_close_ret_pct,fwd_3d_high_ret_pct,fwd_3d_low_ret_pct,fwd_5d_close_ret_pct,fwd_5d_high_ret_pct,fwd_5d_low_ret_pct,fwd_10d_close_ret_pct,fwd_10d_high_ret_pct,fwd_10d_low_ret_pct,fwd_20d_close_ret_pct,fwd_20d_high_ret_pct,fwd_20d_low_ret_pct,fwd_10d_max_runup_pct,fwd_10d_max_drawdown_pct
sh603272,2026-03-26,09:30,10:10,launch_day,launch_without_probe,直接启动,57.83,10.0068,10.0068,-3.4037,12.3213,25.936,-3.4037,8.2369,25.936,-3.4037,26.0041,26.0041,-3.4037,-24.8128,26.0041,-31.6542,26.0041,-3.4037
sh603272,2026-03-27,09:30,09:55,launch_day,launch_without_probe,直接启动,67.0,9.9938,9.9938,-2.8156,2.3515,14.4802,-2.8156,-5.2599,14.4802,-5.6312,5.0433,14.5421,-10.4889,-24.8144,14.5421,-37.8713,14.5421,-10.4889
sh603272,2026-03-30,09:30,11:00,launch_day,launch_without_probe,直接启动,63.07,-7.173,4.0788,-8.1013,-10.5485,4.0788,-11.1111,-15.2743,4.0788,-18.6217,-6.3854,4.135,-18.6217,-28.2138,4.135,-43.5162,4.135,-18.6217
sh603272,2026-04-08,09:35,09:35,launch_day,launch_without_probe,直接启动,82.62,1.8714,5.6142,0.9357,2.4751,11.7416,0.5735,-0.1509,11.7416,-0.3924,-32.6592,11.7416,-32.6592,-13.1301,11.7416,-39.3903,11.7416,-32.6592
sh603272,2026-04-10,09:30,09:30,launch_day,launch_without_probe,直接启动,69.67,-8.2928,-0.9724,-9.9946,-10.6429,-0.9724,-10.859,-17.342,-0.9724,-18.6926,-40.3296,-0.9724,-45.759,-14.2896,-0.9724,-45.759,-0.9724,-45.759
sh603272,2026-04-24,09:30,09:35,launch_day,launch_without_probe,直接启动,65.48,10.0045,10.0045,5.0249,21.3219,21.3219,5.0249,21.005,27.388,5.0249,43.6397,43.6397,5.0249,81.349,81.4848,5.0249,43.6397,5.0249
sh603272,2026-05-12,09:30,09:30,launch_day,launch_without_probe,直接启动,71.22,5.0035,5.0035,2.5365,13.7596,14.3155,2.5365,13.4816,14.3155,2.5365,26.3377,26.3377,2.5365,,,,26.3377,2.5365
sh603272,2026-05-28,09:30,09:30,launch_day,launch_without_probe,直接启动,65.4,4.9176,4.9176,-0.0499,14.8527,15.6515,-0.0499,,,,,,,,,,,
sh603275,2026-05-11,13:00,13:00,launch_day,launch_without_probe,直接启动,67.88,0.5064,4.2761,-0.6939,-2.9445,4.2761,-3.2258,-2.2131,4.2761,-5.195,-9.8837,4.2761,-11.1403,,,,4.2761,-11.1403
sh603278,2026-04-17,09:35,10:05,launch_day,launch_without_probe,直接启动,48.48,5.2456,7.8268,0.9159,6.7444,15.8201,0.9159,3.4971,15.8201,0.9159,2.5812,15.8201,-9.9084,23.3972,51.9567,-9.9084,15.8201,-9.9084
sh603278,2026-04-21,09:40,09:40,launch_day,launch_without_probe,直接启动,72.41,-3.1722,-1.1329,-5.5891,-6.1178,1.2085,-7.0997,-13.5952,1.2085,-14.1994,12.6133,12.6133,-18.2779,7.4018,37.8399,-18.2779,12.6133,-18.2779
sh603278,2026-05-06,09:35,09:35,launch_day,launch_without_probe,直接启动,73.03,9.9838,9.9838,-0.8929,24.5942,33.1169,-0.8929,24.1071,33.1169,-0.8929,20.2922,48.1331,-0.8929,-0.5682,48.1331,-2.7597,48.1331,-0.8929
sh603278,2026-05-07,09:50,09:50,launch_day,launch_without_probe,直接启动,71.06,10.0369,10.0369,-1.0332,16.4576,21.0332,-1.0332,13.8007,24.1328,-1.0332,3.6162,34.6863,-1.0332,,,,34.6863,-1.0332
sh603278,2026-05-08,10:10,10:15,launch_day,launch_without_probe,直接启动,66.51,2.951,9.9933,-3.2864,2.5486,9.9933,-4.2254,13.7492,13.7492,-4.2254,-4.6278,22.4011,-7.5788,,,,22.4011,-7.5788
sh603278,2026-05-14,10:25,10:35,launch_day,launch_without_probe,直接启动,70.58,9.987,9.987,-3.8911,6.5499,18.3528,-3.8911,-8.9494,18.3528,-10.6355,-16.9909,18.3528,-19.4553,,,,18.3528,-19.4553
sh603278,2026-05-15,09:35,09:55,launch_day,launch_without_probe,直接启动,55.71,0.6486,7.6061,-3.5967,-12.6179,7.6061,-12.6179,-16.1557,7.6061,-18.75,-27.8302,7.6061,-28.3608,,,,7.6061,-28.3608
sh603278,2026-05-26,09:30,09:30,launch_day,launch_without_probe,直接启动,78.52,-9.9717,-1.0608,-9.9717,-13.4371,-1.0608,-14.0736,-11.0325,-1.0608,-15.2758,,,,,,,,
sh603280,2026-03-05,09:30,09:30,launch_day,launch_without_probe,直接启动,78.54,-1.9317,-0.0529,-2.3816,-0.8468,0.7145,-4.869,-2.0905,0.7145,-4.869,-4.6044,10.3731,-5.5041,-6.642,10.3731,-13.6279,10.3731,-5.5041
sh603280,2026-03-13,09:50,11:05,launch_day,launch_without_probe,直接启动,34.8,-5.0614,2.4816,-5.4054,-7.8624,2.4816,-9.828,-12.6536,2.4816,-12.7518,-15.3808,2.4816,-19.8034,-13.8575,2.4816,-19.8034,2.4816,-19.8034
sh603281,2026-03-12,13:00,13:00,launch_day,launch_without_probe,直接启动,64.73,-0.64,1.4934,-1.7678,-6.5529,1.4934,-6.5529,-8.3816,1.4934,-11.0027,-0.1829,1.4934,-11.0027,5.9433,8.4425,-11.0027,1.4934,-11.0027
sh603281,2026-05-07,09:30,11:25,launch_day,launch_without_probe,直接启动,46.35,-4.4652,-0.5348,-4.6524,0.9091,1.0963,-4.6524,-0.7487,1.7647,-4.6524,0.2139,6.0428,-4.6524,,,,6.0428,-4.6524
sh603283,2026-04-13,13:30,13:35,launch_day,launch_without_probe,直接启动,50.21,1.0099,2.9307,-1.2871,-2.396,2.9307,-3.0099,0.6337,2.9307,-3.8614,-1.5842,3.3267,-3.8614,21.8416,26.4554,-3.8614,3.3267,-3.8614
sh603283,2026-04-28,09:30,09:30,launch_day,launch_without_probe,直接启动,57.98,-1.5914,-0.5122,-3.64,0.3292,4.8107,-3.64,0.0549,4.8107,-3.64,11.9444,16.81,-3.64,15.5661,33.0163,-3.64,16.81,-3.64
sh603285,2026-03-06,09:30,10:40,launch_day,launch_without_probe,直接启动,63.8,-2.6218,-0.1854,-4.3167,-2.5159,2.1716,-5.2966,-6.0646,2.1716,-7.7595,-17.2669,2.1716,-17.5847,-19.4915,2.1716,-25.0794,2.1716,-17.5847
sh603285,2026-04-15,09:30,09:30,launch_day,launch_without_probe,直接启动,68.37,3.8672,5.3391,-0.8369,14.8341,18.3261,-0.8369,13.9394,18.3261,-0.8369,23.5498,26.811,-0.8369,40.3175,55.5267,-0.8369,26.811,-0.8369
sh603285,2026-04-23,09:30,09:35,launch_day,launch_without_probe,直接启动,67.53,-1.3849,1.958,-4.0115,-0.0239,2.5549,-6.5664,4.5368,6.0172,-6.5664,13.5864,24.1404,-6.5664,19.2693,32.4499,-6.5664,24.1404,-6.5664
sh603285,2026-05-07,09:30,13:20,launch_day,launch_without_probe,直接启动,35.86,-3.7114,3.5029,-4.8999,-0.8132,8.4028,-4.8999,3.8365,10.2168,-4.8999,8.0692,13.3862,-4.8999,,,,13.3862,-4.8999
sh603285,2026-05-13,09:40,14:15,launch_day,launch_without_probe,直接启动,34.27,-4.8529,0.9935,-4.8529,-7.1074,2.9614,-9.1135,-0.7451,2.9614,-9.1135,-5.8273,5.9801,-9.1135,,,,5.9801,-9.1135
sh603286,2026-04-21,13:10,13:15,launch_day,launch_without_probe,直接启动,64.62,-1.0935,0.2158,-4.259,-12.1007,0.2158,-12.6475,-13.3381,0.2158,-13.8705,-0.5612,3.0216,-13.9712,1.036,3.3094,-13.9712,3.0216,-13.9712
sh603289,2026-05-07,09:40,11:00,launch_day,launch_without_probe,直接启动,60.59,6.4378,7.2961,0.0858,5.1502,10.4721,0.0858,-1.5451,10.4721,-1.7167,-4.0343,10.4721,-7.8112,,,,10.4721,-7.8112
sh603289,2026-05-22,09:40,13:00,launch_day,launch_without_probe,直接启动,37.84,2.2277,3.1353,-0.4125,-5.4455,4.7855,-5.9406,-13.3663,4.7855,-14.1914,,,,,,,,
sh603290,2026-03-10,09:35,10:10,launch_day,launch_without_probe,直接启动,23.08,0.577,3.1081,-0.0558,-0.4746,3.2942,-0.8003,-0.1861,3.2942,-2.4846,-3.2105,6.7095,-7.0352,-5.5462,6.7095,-10.59,6.7095,-7.0352
sh603290,2026-05-13,13:00,13:00,launch_day,launch_without_probe,直接启动,61.89,0.0161,8.486,-0.1446,-0.675,8.486,-1.4947,2.0813,8.486,-5.8181,8.5101,14.2237,-5.8181,,,,14.2237,-5.8181
sh603290,2026-05-22,13:10,13:10,launch_day,launch_without_probe,直接启动,45.96,5.9279,5.9279,-0.5693,2.4896,7.8861,-2.0873,-2.315,9.2903,-2.315,,,,,,,,
sh603293,2026-05-21,09:45,10:00,launch_day,launch_without_probe,直接启动,56.08,-0.9312,0.2374,-3.7429,-12.4521,0.2374,-13.9858,-14.6065,0.2374,-17.8382,,,,,,,,
sh603296,2026-04-01,09:30,09:45,launch_day,launch_without_probe,直接启动,44.12,1.1913,5.8657,0.4992,9.1672,10.6195,0.4992,12.378,15.2825,0.4992,10.6989,15.7023,0.4992,17.5516,25.4028,0.4992,15.7023,0.4992
sh603296,2026-05-06,09:30,09:50,launch_day,launch_without_probe,直接启动,49.68,2.1025,2.5667,-1.6565,4.5326,11.0403,-1.6565,5.7432,11.0403,-1.6565,-0.0546,11.0403,-4.9877,7.0356,15.309,-6.5714,11.0403,-4.9877
sh603296,2026-06-01,09:30,09:40,launch_day,launch_without_probe,直接启动,42.63,6.4593,8.245,-0.9997,,,,,,,,,,,,,,
sh603303,2026-05-11,09:30,10:50,launch_day,launch_without_probe,直接启动,41.12,-4.5609,1.6497,-4.7065,-2.0378,1.6497,-6.3561,6.2106,6.2106,-6.3561,20.427,20.427,-6.3561,,,,20.427,-6.3561
sh603303,2026-05-18,09:30,10:30,launch_day,launch_without_probe,直接启动,61.6,7.355,7.4463,0.0,1.873,8.9995,0.0,13.3851,13.3851,-0.4111,19.5066,36.1352,-0.4111,,,,36.1352,-0.4111
sh603303,2026-05-25,13:00,13:10,launch_day,launch_without_probe,直接启动,42.98,3.7873,9.5085,-3.2635,5.3989,9.5085,-3.2635,5.3989,20.0645,-3.2635,,,,,,,,
sh603303,2026-05-29,09:30,09:35,launch_day,launch_without_probe,直接启动,65.95,-9.1035,3.5441,-10.0069,-5.6637,3.5441,-17.3384,,,,,,,,,,,
sh603306,2026-04-08,09:55,13:55,launch_day,launch_without_probe,直接启动,11.8,9.9955,9.9955,0.0113,15.2425,17.6224,0.0113,16.2738,20.1043,0.0113,21.7928,23.7534,0.0113,21.4302,25.1813,0.0113,23.7534,0.0113
sh603306,2026-04-09,09:30,13:05,launch_day,launch_without_probe,直接启动,29.28,4.8836,6.9339,-0.8964,2.2975,7.4387,-0.8964,7.2429,9.1902,-0.8964,9.2108,13.8059,-0.8964,12.6314,13.8059,-7.2739,13.8059,-0.8964
sh603306,2026-04-29,09:30,13:45,launch_day,launch_without_probe,直接启动,35.43,0.5152,2.259,-1.7141,7.6885,7.6885,-5.8754,6.1627,8.9567,-5.8754,10.4924,11.721,-5.8754,1.4465,19.0924,-5.8754,11.721,-5.8754
sh603306,2026-05-07,09:35,13:20,launch_day,launch_without_probe,直接启动,12.82,-1.0765,1.1777,-2.3829,0.5796,1.1961,-2.8429,0.6532,3.7446,-5.2351,-1.0397,7.618,-5.2351,,,,7.618,-5.2351
sh603306,2026-06-03,09:30,10:55,launch_day,launch_without_probe,直接启动,51.99,,,,,,,,,,,,,,,,,
sh603308,2026-04-08,09:30,10:05,launch_day,launch_without_probe,直接启动,37.09,2.5373,4.7164,-0.0597,1.9403,10.1493,-0.0597,-2.9701,10.1493,-3.4627,12.6119,12.6866,-3.4627,15.209,26.3582,-3.4627,12.6866,-3.4627
sh603308,2026-04-23,09:30,09:30,launch_day,launch_without_probe,直接启动,58.35,-0.9759,2.0,-3.6145,-7.8675,2.0,-9.5783,-8.9398,2.0,-10.8434,-9.2771,2.0,-10.8434,-14.988,2.0,-16.759,2.0,-10.8434
sh603310,2026-05-15,09:35,09:55,launch_day,launch_without_probe,直接启动,37.01,-1.9819,1.0759,-2.8313,-0.3964,1.2458,-2.8313,-2.8313,1.2458,-6.2854,-8.7769,1.2458,-8.8901,,,,1.2458,-8.8901
sh603311,2026-03-18,13:00,13:10,launch_day,launch_without_probe,直接启动,48.05,-2.9277,0.7463,-3.0999,-15.4994,0.7463,-15.4994,-6.5442,0.7463,-18.7141,-2.6406,0.7463,-18.7141,13.0884,15.3846,-18.7141,0.7463,-18.7141
sh603311,2026-04-08,09:50,10:45,launch_day,launch_without_probe,直接启动,39.39,0.3446,3.3889,-1.6083,7.3521,11.4302,-1.6083,8.6732,15.4509,-1.6083,6.4905,16.772,-1.6083,45.9506,45.9506,-1.6083,16.772,-1.6083
sh603311,2026-05-08,09:30,09:35,launch_day,launch_without_probe,直接启动,70.76,10.0,10.0,-1.0823,23.8528,26.9264,-1.0823,36.3636,42.8139,-1.0823,30.5628,42.8139,-1.0823,,,,42.8139,-1.0823
sh603311,2026-05-19,09:30,09:35,launch_day,launch_without_probe,直接启动,62.69,2.3614,4.9016,-8.7299,12.7013,18.0322,-8.7299,4.5796,18.0322,-8.7299,22.0036,22.0036,-8.7299,,,,22.0036,-8.7299
sh603311,2026-05-21,09:30,13:10,launch_day,launch_without_probe,直接启动,39.34,0.639,5.3994,-4.1534,-6.6134,5.3994,-10.5112,-2.5559,5.3994,-10.5112,,,,,,,,
sh603311,2026-06-02,14:20,14:25,launch_day,launch_without_probe,直接启动,54.45,10.0,10.0,-2.2581,,,,,,,,,,,,,,
sh603311,2026-06-03,13:00,13:05,launch_day,launch_without_probe,直接启动,59.8,,,,,,,,,,,,,,,,,
sh603315,2026-04-08,09:55,10:10,launch_day,launch_without_probe,直接启动,50.8,4.4735,9.9794,-1.5829,4.68,9.9794,-1.5829,5.3682,9.9794,-1.5829,22.161,33.7922,-1.5829,31.2457,34.8933,-1.5829,33.7922,-1.5829
sh603315,2026-04-09,09:40,10:50,launch_day,launch_without_probe,直接启动,49.31,-0.7905,2.3715,-3.0303,0.6588,2.635,-3.0303,10.9354,10.9354,-3.0303,28.6561,28.6561,-3.0303,25.4282,29.1173,-3.0303,28.6561,-3.0303
sh603315,2026-04-16,09:35,10:25,launch_day,launch_without_probe,直接启动,32.96,9.9762,9.9762,1.0095,4.038,15.4394,-0.1781,15.9739,15.9739,-0.1781,-0.1781,15.9739,-0.5344,5.9976,22.3278,-0.5344,15.9739,-0.5344
sh603315,2026-04-17,09:30,09:40,launch_day,launch_without_probe,直接启动,55.99,-4.9676,4.9676,-9.2333,-4.1577,4.9676,-9.2333,-1.1879,5.4536,-9.2333,-7.2354,5.4536,-9.5572,-6.5335,11.2311,-9.5572,5.4536,-9.5572
sh603315,2026-05-07,09:30,10:30,launch_day,launch_without_probe,直接启动,40.9,0.5291,2.5926,-1.5873,0.7407,3.7037,-1.5873,4.709,8.9947,-1.5873,-14.4974,8.9947,-14.8677,,,,8.9947,-14.8677
sh603316,2026-03-04,09:30,13:35,launch_day,launch_without_probe,直接启动,37.11,5.9188,9.9794,2.5465,9.9794,16.5864,2.5465,12.3882,16.5864,2.5465,12.8011,19.064,2.5465,-2.0647,19.064,-3.097,19.064,2.5465
sh603316,2026-03-05,09:45,09:45,launch_day,launch_without_probe,直接启动,74.83,10.0715,10.0715,0.3249,4.8083,10.0715,0.3249,6.6277,12.4107,0.3249,8.642,12.4107,-3.1839,-11.7609,12.4107,-12.2807,12.4107,-3.1839
sh603316,2026-03-06,09:30,09:40,launch_day,launch_without_probe,直接启动,59.39,-5.6671,-1.0626,-6.6116,-3.6009,-1.0626,-6.6116,-6.6706,2.1251,-6.8477,-6.9658,2.1251,-12.0425,-21.1334,2.1251,-21.7237,2.1251,-12.0425
sh603316,2026-03-18,09:45,09:45,launch_day,launch_without_probe,直接启动,80.6,2.0134,3.5998,-2.0744,-12.5686,4.5149,-13.0567,-5.3691,4.5149,-13.0567,-13.1788,4.5149,-14.094,-7.3215,4.5149,-19.097,4.5149,-14.094
sh603316,2026-05-06,09:35,09:35,launch_day,launch_without_probe,直接启动,65.23,10.0292,10.0292,-0.2332,11.7784,16.6181,-0.2332,10.2041,16.6181,-0.2332,44.4315,44.4315,-0.2332,19.4752,63.1487,-0.2332,44.4315,-0.2332
sh603316,2026-05-07,09:35,11:00,launch_day,launch_without_probe,直接启动,54.78,1.2719,3.1797,-1.4308,-1.3249,5.9883,-1.4838,-1.6428,5.9883,-4.1865,44.4091,44.4091,-4.1865,,,,44.4091,-4.1865
sh603316,2026-05-18,09:30,09:55,launch_day,launch_without_probe,直接启动,62.44,10.0147,10.0147,-3.0288,33.1216,33.1216,-3.0288,25.8427,36.6878,-3.0288,2.6869,36.6878,-3.0288,,,,36.6878,-3.0288
sh603316,2026-05-19,09:30,09:45,launch_day,launch_without_probe,直接启动,66.47,9.9911,9.9911,4.3517,19.4494,24.2451,4.3517,2.9307,24.2451,2.9307,-7.3712,24.2451,-12.2558,,,,24.2451,-12.2558
sh603316,2026-05-21,09:30,11:05,launch_day,launch_without_probe,直接启动,52.12,-1.2844,2.6789,-9.9817,-14.9358,2.6789,-14.9358,-25.945,2.6789,-26.5688,,,,,,,,
sh603316,2026-05-29,09:30,09:30,launch_day,launch_without_probe,直接启动,74.44,-2.5046,3.8033,-3.4323,-4.9629,3.8033,-8.3488,,,,,,,,,,,
sh603317,2026-04-29,09:30,09:35,launch_day,launch_without_probe,直接启动,63.45,-0.8681,0.1157,-6.4236,-3.4722,0.1157,-6.4236,-8.3333,0.1157,-11.7477,-8.1597,0.1157,-11.7477,-13.5417,0.1157,-16.0301,0.1157,-11.7477
sh603318,2026-03-02,09:30,09:30,launch_day,launch_without_probe,直接启动,69.61,9.9773,9.9773,9.9773,8.8435,21.8821,8.8435,5.4422,24.7166,-1.9274,-3.6281,24.7166,-4.6485,-6.3492,24.7166,-13.0385,24.7166,-4.6485
sh603318,2026-03-06,13:10,14:15,launch_day,launch_without_probe,直接启动,46.99,-8.1935,8.5884,-9.8717,-7.8973,8.5884,-16.9793,-15.3011,8.5884,-16.9793,-21.8164,8.5884,-23.001,-26.9497,8.5884,-27.1471,8.5884,-23.001
sh603318,2026-03-10,09:35,09:35,launch_day,launch_without_probe,直接启动,73.76,0.1073,2.4678,-4.1845,-7.9399,3.3262,-8.691,-12.6609,3.3262,-12.9828,-13.1974,3.3262,-17.7039,-17.4893,3.3262,-21.4592,3.3262,-17.7039
sh603318,2026-04-20,09:30,13:05,launch_day,launch_without_probe,直接启动,51.41,0.9445,3.66,-2.5974,22.196,22.196,-2.5974,47.9339,47.9339,-2.5974,54.0732,78.2763,-2.5974,16.647,78.2763,-2.5974,78.2763,-2.5974
sh603318,2026-04-22,09:50,09:50,launch_day,launch_without_probe,直接启动,63.1,9.9894,9.9894,9.9894,33.1562,33.1562,9.9894,54.6227,58.2359,9.9894,28.5866,60.4676,9.9894,3.0818,60.4676,1.594,60.4676,9.9894
sh603318,2026-04-28,09:30,09:30,launch_day,launch_without_probe,直接启动,73.62,5.5878,8.0552,-7.1843,5.225,9.5791,-7.1843,-14.0058,9.5791,-14.0058,-20.3193,9.5791,-23.0769,-35.4136,9.5791,-36.0668,9.5791,-23.0769
sh603319,2026-04-21,09:30,09:30,launch_day,launch_without_probe,直接启动,59.22,1.0879,1.2552,-1.6457,4.4351,6.7503,-1.6457,0.1674,6.7503,-1.6457,11.9665,12.8312,-1.6457,-11.046,17.3222,-16.7922,12.8312,-1.6457
sh603319,2026-05-21,10:55,13:00,launch_day,launch_without_probe,直接启动,24.4,-2.9814,0.5476,-4.4113,2.2209,4.2288,-6.0237,2.6772,4.2288,-6.0237,,,,,,,,
sh603319,2026-06-03,09:45,10:05,launch_day,launch_without_probe,直接启动,32.7,,,,,,,,,,,,,,,,,
sh603320,2026-05-12,09:45,09:45,launch_day,launch_without_probe,直接启动,74.27,-3.4994,1.7497,-4.9068,-0.4184,1.7497,-7.2651,-4.4504,1.7497,-7.2651,-4.9448,1.7497,-10.3842,,,,1.7497,-10.3842
sh603322,2026-04-16,09:45,09:50,launch_day,launch_without_probe,直接启动,64.43,5.0469,9.487,-0.0552,-2.1511,9.487,-3.2543,-3.337,9.487,-4.1919,-10.2041,9.487,-14.9476,7.529,9.6525,-14.9476,9.487,-14.9476
sh603324,2026-03-24,11:00,13:55,launch_day,launch_without_probe,直接启动,36.81,-1.681,2.214,-2.706,4.551,4.551,-6.7241,1.476,6.5191,-6.7241,4.592,6.5191,-6.7241,9.1431,10.6191,-6.7241,6.5191,-6.7241
sh603324,2026-03-27,11:25,13:05,launch_day,launch_without_probe,直接启动,49.4,-1.0196,1.8824,-2.1961,-1.6471,1.8824,-3.0196,-4.7059,1.8824,-5.8431,2.6667,4.6275,-5.8431,3.1373,10.9804,-5.8431,4.6275,-5.8431
sh603324,2026-05-20,13:00,13:05,launch_day,launch_without_probe,直接启动,55.57,7.376,9.9869,4.1123,-0.6201,9.9869,-4.3734,-7.5065,9.9869,-9.3995,6.0052,14.1645,-10.8355,,,,14.1645,-10.8355
sh603324,2026-05-21,09:30,09:30,launch_day,launch_without_probe,直接启动,75.64,-7.3556,2.4316,-8.6018,-9.4225,2.4316,-13.3435,-5.2584,2.4316,-16.9605,,,,,,,,
sh603324,2026-05-28,10:45,10:45,launch_day,launch_without_probe,直接启动,69.74,10.0096,10.0096,3.5611,8.9188,12.2233,3.5611,,,,,,,,,,,
sh603324,2026-05-29,09:30,09:30,launch_day,launch_without_probe,直接启动,75.32,-4.1411,2.0122,-5.716,-5.2785,2.0122,-6.97,,,,,,,,,,,
sh603327,2026-04-15,09:35,09:35,launch_day,launch_without_probe,直接启动,79.23,0.1898,0.759,-3.0361,1.6129,4.0797,-3.0361,-0.0949,4.0797,-3.0361,3.4156,5.8824,-5.3131,1.8027,7.4953,-5.3131,5.8824,-5.3131
sh603328,2026-04-01,09:30,09:40,launch_day,launch_without_probe,直接启动,51.84,-4.2553,0.3404,-5.1064,-5.0213,0.3404,-6.0426,8.0,9.1064,-6.0426,9.7021,11.1489,-6.0426,-2.4681,25.2766,-6.0426,11.1489,-6.0426
sh603328,2026-04-08,10:20,10:30,launch_day,launch_without_probe,直接启动,29.95,3.3388,4.3974,0.4072,4.8046,5.6189,0.4072,3.2573,6.3518,0.4072,15.7166,19.8697,0.4072,4.4788,19.8697,-7.0033,19.8697,0.4072
sh603328,2026-04-22,10:00,10:05,launch_day,launch_without_probe,直接启动,65.11,-3.8001,0.0704,-4.5039,-5.4187,0.0704,-6.5447,-15.4117,0.0704,-17.6636,-9.7115,0.0704,-19.6341,-11.2597,0.0704,-19.6341,0.0704,-19.6341
sh603330,2026-06-01,09:30,09:35,launch_day,launch_without_probe,直接启动,67.95,10.0567,10.0567,-2.2663,,,,,,,,,,,,,,
sh603330,2026-06-02,14:05,14:05,launch_day,launch_without_probe,直接启动,68.23,10.0386,10.0386,10.0386,,,,,,,,,,,,,,
sh603331,2026-05-12,09:35,09:35,launch_day,launch_without_probe,直接启动,80.77,-2.2727,0.0,-3.5627,-2.3342,0.0,-6.0197,-7.4324,0.0,-8.5995,-17.3219,0.0,-18.3661,,,,0.0,-18.3661
sh603332,2026-04-20,09:30,11:10,launch_day,launch_without_probe,直接启动,39.53,-2.0661,0.8953,-3.0303,2.4793,5.0275,-3.0303,-1.3774,5.0275,-3.0303,-2.3416,5.0275,-5.7851,-9.4353,5.0275,-9.573,5.0275,-5.7851
sh603333,2026-05-15,10:00,13:10,launch_day,launch_without_probe,直接启动,44.54,-4.456,3.1088,-5.5959,5.3886,8.8083,-5.5959,-1.4508,8.8083,-5.5959,-9.7409,8.8083,-13.1606,,,,8.8083,-13.1606
sh603333,2026-05-19,09:30,09:30,launch_day,launch_without_probe,直接启动,68.77,0.6931,3.9604,-2.9703,-5.8416,3.9604,-7.4257,-14.1584,3.9604,-15.8416,-11.4851,3.9604,-17.0297,,,,3.9604,-17.0297
sh603335,2026-04-21,09:30,09:30,launch_day,launch_without_probe,直接启动,79.22,-4.0706,5.9701,-8.8195,-12.8901,5.9701,-14.2469,-1.6282,5.9701,-15.4681,0.9498,5.9701,-15.4681,-3.6635,6.1058,-15.4681,5.9701,-15.4681
sh603335,2026-04-28,09:30,09:30,launch_day,launch_without_probe,直接启动,53.12,0.0,2.2069,-3.3103,-2.7586,2.3448,-3.8621,2.6207,5.5172,-3.8621,1.1034,7.8621,-3.8621,1.2414,11.4483,-14.7586,7.8621,-3.8621
sh603335,2026-05-27,09:30,13:15,launch_day,launch_without_probe,直接启动,35.02,0.5464,2.459,-0.9563,3.2787,10.3825,-0.9563,-2.459,10.3825,-4.918,,,,,,,,
sh603336,2026-04-28,09:30,09:40,launch_day,launch_without_probe,直接启动,68.18,-3.0087,4.9881,-3.0087,-10.1346,4.9881,-10.6888,-3.9588,4.9881,-11.639,-3.4838,4.9881,-11.639,-22.3278,4.9881,-23.1987,4.9881,-11.639
sh603337,2026-03-05,13:00,13:30,launch_day,launch_without_probe,直接启动,71.77,3.6475,6.3661,-1.382,4.1686,6.3661,-1.382,5.1427,6.4794,-1.382,-6.3435,6.4794,-6.7966,-13.0267,6.4794,-14.3181,6.4794,-6.7966
sh603338,2026-04-28,09:30,09:35,launch_day,launch_without_probe,直接启动,53.31,1.7187,3.9635,0.8418,-1.9467,3.9635,-3.5075,-0.3683,3.9635,-3.5075,-0.0351,3.9635,-3.718,-10.2771,3.9635,-10.5577,3.9635,-3.718
sh603341,2026-06-01,09:40,09:40,launch_day,launch_without_probe,直接启动,60.25,4.6162,6.5682,1.187,,,,,,,,,,,,,,
sh603344,2026-05-14,10:50,14:00,launch_day,launch_without_probe,直接启动,41.34,4.1175,5.0112,-2.6811,4.7877,8.1392,-2.6811,1.4682,9.0967,-2.6811,-2.6173,9.0967,-5.3942,,,,9.0967,-5.3942
sh603344,2026-06-01,10:00,10:05,launch_day,launch_without_probe,直接启动,65.27,6.5368,9.9937,-1.0057,,,,,,,,,,,,,,
sh603344,2026-06-02,09:30,13:00,launch_day,launch_without_probe,直接启动,27.55,-9.7345,0.295,-9.7345,,,,,,,,,,,,,,
sh603350,2026-04-13,09:40,13:10,launch_day,launch_without_probe,直接启动,27.86,-1.0225,1.4158,-1.9927,-2.8579,1.4158,-4.0378,-3.9853,1.4158,-4.7981,-6.7646,1.4158,-9.2816,-8.3901,1.4158,-10.5926,1.4158,-9.2816
sh603352,2026-03-17,13:05,13:05,launch_day,launch_without_probe,直接启动,38.16,3.2531,3.2754,-4.0775,-8.5561,3.2754,-8.6453,-13.5472,3.2754,-16.2656,-16.934,3.2754,-18.2041,-13.926,3.2754,-19.5856,3.2754,-18.2041
sh603353,2026-03-03,09:30,09:30,launch_day,launch_without_probe,直接启动,73.12,-8.7895,5.9447,-10.0059,-19.7175,5.9447,-22.0129,-23.5825,5.9447,-29.1544,-12.576,5.9447,-29.1544,-37.1003,5.9447,-37.1591,5.9447,-29.1544
sh603353,2026-03-10,09:30,09:30,launch_day,launch_without_probe,直接启动,63.56,10.0128,10.0128,-0.3851,2.0539,14.1207,-0.3851,14.4031,15.5071,-0.3851,-9.6791,25.8023,-14.7625,5.2118,25.8023,-18.1258,25.8023,-14.7625
