symbol,trade_date,event_role,probe_index,sequence_label,eligible_1d,close_1d_pct,high_1d_pct,low_1d_pct,eligible_3d,close_3d_pct,high_3d_pct,low_3d_pct,eligible_5d,close_5d_pct,high_5d_pct,low_5d_pct,eligible_10d,close_10d_pct,high_10d_pct,low_10d_pct,eligible_20d,close_20d_pct,high_20d_pct,low_20d_pct,eligible_40d,close_40d_pct,high_40d_pct,low_40d_pct,days_to_up_0,days_to_up_3,days_to_up_5,days_to_up_8,days_to_up_10,days_to_up_15,days_to_up_20,days_to_down_3,days_to_down_5,days_to_down_8,days_to_down_10,days_to_down_15,ever_recover_10d,ever_recover_20d,ever_up_5_10d,ever_up_8_10d,ever_down_5_10d,ever_down_8_10d,never_recover_10d,never_recover_20d,down5_before_up5_10d,down8_before_up8_10d
sz001234,2025-06-06,first_probe,1,首次试盘,1,-2.1963824289405576,0.602928509905265,-3.4453057708871526,1,4.048234280792418,4.048234280792418,-7.149009474590873,1,-7.3212747631352215,14.470284237726094,-7.364341085271309,1,-14.470284237726094,14.470284237726094,-14.771748492678727,1,-8.742463393626176,14.470284237726094,-16.06373815676142,1,-3.100775193798444,14.470284237726094,-16.06373815676142,1.0,3.0,4.0,4.0,4.0,,,1.0,2.0,6.0,8.0,11.0,1,1,1,1,1,1,0,0,1,0
sz001236,2025-04-01,first_probe,1,首次试盘,1,0.39486673247777215,2.4679170779861703,-1.7769002961500635,1,-11.253701875616983,2.4679170779861703,-11.253701875616983,1,-17.966436327739387,2.4679170779861703,-27.245804540967434,1,-17.86771964461994,2.4679170779861703,-27.245804540967434,1,-19.052319842053322,2.4679170779861703,-27.245804540967434,1,-5.034550839091823,2.4679170779861703,-27.245804540967434,1.0,,,,,,,3.0,3.0,3.0,3.0,4.0,1,1,0,0,1,1,0,0,1,1
sz001236,2025-04-17,retest_probe,2,重新试盘,1,-0.7117437722420017,2.3724792408066575,-1.7793594306049876,1,3.2028469750889688,6.049822064056931,-2.016607354685651,1,0.0,6.049822064056931,-2.016607354685651,1,2.9655990510083052,6.049822064056931,-3.7959667852906276,1,14.827995255041525,21.233689205219463,-3.7959667852906276,1,28.825622775800717,39.85765124555161,-3.7959667852906276,1.0,3.0,3.0,11.0,11.0,14.0,16.0,7.0,,,,,1,1,1,1,0,0,0,0,0,0
sz001255,2025-01-14,first_probe,1,首次试盘,1,-10.000000000000009,-3.834355828220859,-10.000000000000009,1,-1.0429447852760787,-1.0429447852760787,-14.66257668711657,1,-6.380368098159517,-0.06134969325154449,-14.66257668711657,1,-10.306748466257677,-0.06134969325154449,-14.66257668711657,1,-8.987730061349698,-0.06134969325154449,-14.66257668711657,1,-11.01226993865031,-0.06134969325154449,-14.66257668711657,,,,,,,,1.0,1.0,1.0,1.0,,0,0,0,0,1,1,1,1,1,1
sz001256,2025-04-29,first_probe,1,首次试盘,1,10.014374700527062,10.014374700527062,-0.9103977000479269,1,13.27264015333014,18.926689027311916,-0.9103977000479269,1,12.074748442740768,18.926689027311916,-0.9103977000479269,1,9.82271202683278,18.926689027311916,-0.9103977000479269,1,-1.1499760421658012,18.926689027311916,-1.4853857211308163,1,5.510301868711065,18.926689027311916,-3.737422137038815,1.0,1.0,1.0,1.0,1.0,3.0,,34.0,,,,,1,1,1,1,0,0,0,0,0,0
sz001259,2024-11-26,first_probe,1,首次试盘,1,0.2777777777777768,0.5952380952380931,-8.730158730158733,1,-8.174603174603167,4.761904761904767,-12.46031746031746,1,-6.269841269841258,4.761904761904767,-12.46031746031746,1,-3.4920634920634908,4.761904761904767,-12.46031746031746,1,-10.71428571428571,4.761904761904767,-12.53968253968254,1,-15.357142857142858,4.761904761904767,-24.325396825396815,1.0,2.0,,,,,,1.0,1.0,1.0,3.0,26.0,1,1,0,0,1,1,0,0,1,1
sz001260,2024-12-25,first_probe,1,首次试盘,1,3.4969325153374253,6.687116564417184,-1.3496932515337567,1,-0.4294478527607337,8.466257668711652,-1.3496932515337567,1,-3.9877300613496924,8.466257668711652,-4.907975460122705,1,-5.828220858895716,8.466257668711652,-9.509202453987731,1,2.085889570552135,8.466257668711652,-10.490797546012276,1,4.601226993865026,16.257668711656436,-10.490797546012276,1.0,1.0,1.0,2.0,24.0,25.0,,5.0,6.0,7.0,12.0,,1,1,1,1,1,1,0,0,0,0
sz001267,2024-10-21,first_probe,1,首次试盘,1,-1.1945392491467643,1.5358361774743923,-3.583617747440271,1,0.8532423208191142,3.924914675767921,-3.583617747440271,1,7.167235494880542,9.726962457337862,-3.583617747440271,1,21.501706484641623,42.662116040955624,-3.583617747440271,1,18.941979522184283,42.662116040955624,-3.583617747440271,1,53.75426621160408,75.59726962457336,-3.583617747440271,1.0,3.0,4.0,5.0,6.0,6.0,7.0,1.0,,,,,1,1,1,1,0,0,0,0,0,0
sz001268,2025-06-25,first_probe,1,首次试盘,1,0.3897116134060852,5.923616523772401,-1.8316445830085737,1,-1.363990646921287,5.923616523772401,-2.3382696804364778,1,-4.208885424785668,5.923616523772401,-4.871395167575998,1,10.24941543257989,11.964146531566634,-4.871395167575998,1,7.48246297739672,11.964146531566634,-4.871395167575998,1,39.82852689010132,41.816056118472325,-4.871395167575998,1.0,1.0,1.0,8.0,10.0,29.0,31.0,4.0,,,,,1,1,1,1,0,0,0,0,0,0
sz001269,2025-03-25,first_probe,1,首次试盘,1,1.5670103092783494,3.628865979381435,-1.855670103092777,1,8.78350515463917,8.78350515463917,-1.855670103092777,1,8.618556701030933,11.83505154639175,-1.855670103092777,1,-19.67010309278351,11.83505154639175,-25.731958762886585,1,-10.309278350515461,11.83505154639175,-25.731958762886585,1,-0.2886597938144386,11.83505154639175,-25.731958762886585,1.0,1.0,3.0,3.0,4.0,,,8.0,8.0,8.0,9.0,9.0,1,1,1,1,1,1,0,0,0,0
sz001269,2025-04-08,retest_probe,2,重新试盘,1,-2.64867566216892,-0.14992503748126884,-9.995002498750626,1,17.791104447776096,17.791104447776096,-9.995002498750626,1,16.641679160419788,24.937531234382803,-9.995002498750626,1,10.594702648675657,24.937531234382803,-9.995002498750626,1,10.094952523738133,24.937531234382803,-9.995002498750626,1,21.339330334832574,24.937531234382803,-9.995002498750626,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,,,1,1,1,1,1,1,0,0,1,1
sz001269,2025-06-20,retest_probe,3,重新试盘,1,2.5526197939991,2.8213166144200663,-1.7017465293327372,1,5.687416032243631,6.000895656068095,-1.7017465293327372,1,4.2095835199283504,6.493506493506507,-1.7017465293327372,1,18.092252575011216,35.78145991939097,-1.7017465293327372,1,20.197044334975377,40.97626511419617,-1.7017465293327372,1,29.87012987012987,40.97626511419617,-1.7017465293327372,1.0,2.0,2.0,6.0,6.0,7.0,7.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz001277,2024-09-18,first_probe,1,首次试盘,1,0.0,0.6505576208178487,-1.951672862453535,1,-4.306071871127637,0.6505576208178487,-4.863692688971499,1,-1.5179677819083137,0.6505576208178487,-5.638166047087978,1,26.177199504337032,35.377942998760844,-5.638166047087978,1,11.741016109045855,35.377942998760844,-5.638166047087978,1,14.00247831474597,35.377942998760844,-5.638166047087978,1.0,7.0,7.0,7.0,7.0,8.0,9.0,3.0,4.0,,,,1,1,1,1,1,0,0,0,1,0
sz001277,2025-01-16,retest_probe,2,重新试盘,1,-1.4804845222072593,0.5383580080753791,-2.5302826379542287,1,2.1534320323014944,2.180349932705261,-2.5302826379542287,1,-1.1574697173620474,3.257065948855997,-2.5302826379542287,1,0.9959623149394581,3.257065948855997,-2.7725437415881626,1,0.24226110363392284,3.257065948855997,-2.7725437415881626,1,5.006729475100946,12.624495289367443,-2.7725437415881626,1.0,4.0,25.0,38.0,38.0,,,,,,,,1,1,1,1,0,0,0,0,0,0
sz001282,2024-09-02,first_probe,1,首次试盘,1,0.33277870216306127,1.6638935108152841,-2.32945091514144,1,0.88740987243483,1.6638935108152841,-2.32945091514144,1,-1.8857459789240139,1.6638935108152841,-3.9378813089295694,1,-6.267332224071009,1.6638935108152841,-7.986688851913481,1,9.373266777592892,25.45757071547421,-7.986688851913481,1,14.143094841930104,25.45757071547421,-7.986688851913481,1.0,17.0,17.0,18.0,18.0,18.0,19.0,5.0,9.0,,,,1,1,1,1,1,0,0,0,1,0
sz001282,2025-05-12,retest_probe,2,重新试盘,1,-2.0797227036395194,1.0745233968804113,-2.5996533795493937,1,-3.2928942807625705,1.0745233968804113,-5.9618717504332785,1,-3.9861351819757473,1.0745233968804113,-5.9618717504332785,1,-4.402079722703656,1.0745233968804113,-7.244367417677644,1,-1.9757365684575423,1.0745233968804113,-8.145580589254775,1,-29.91334488734836,1.0745233968804113,-34.28076256499133,1.0,,,,,,,2.0,3.0,14.0,28.0,32.0,1,1,0,0,1,1,0,0,1,1
sz001282,2025-07-08,retest_probe,3,重新试盘,1,2.2749752720079064,4.401582591493569,0.2472799208704357,1,2.621167161226512,4.401582591493569,0.2472799208704357,1,0.9396636993076246,6.379821958456988,-0.09891196834816984,1,1.6815034619188873,6.775469831849668,-0.09891196834816984,1,2.3244312561820024,6.775469831849668,-4.4510385756676545,1,1.8793273986152492,8.753709198813064,-4.4510385756676545,1.0,1.0,4.0,30.0,,,,16.0,,,,,1,1,1,1,0,0,0,0,0,0
sz001287,2025-07-17,first_probe,1,首次试盘,1,4.995458673932784,8.99182561307903,-3.6330608537692988,1,-6.539509536784749,8.99182561307903,-6.857402361489551,1,-6.857402361489551,8.99182561307903,-8.038147138964579,1,-7.992733878292457,8.99182561307903,-8.265213442325159,1,-3.5876475930971763,8.99182561307903,-10.26339691189827,1,-7.402361489554943,8.99182561307903,-12.261580381471383,1.0,1.0,1.0,1.0,,,,1.0,3.0,4.0,11.0,,1,1,1,1,1,1,0,0,0,0
sz001288,2024-12-06,first_probe,1,首次试盘,1,0.7499184871209597,3.488751222693165,-1.1737854581023943,1,2.5758069775024373,3.488751222693165,-1.1737854581023943,1,-0.6847081838930569,5.3798500163025675,-1.1737854581023943,1,8.053472448646893,9.87936093902837,-1.85849364199544,1,-3.1300945549396886,10.857515487447,-8.151287903488747,1,-2.5758069775024595,10.857515487447,-8.151287903488747,1.0,1.0,4.0,10.0,11.0,,,19.0,20.0,20.0,,,1,1,1,1,1,1,0,0,0,0
sz001288,2024-12-19,retest_probe,2,重新试盘,1,3.2398753894080867,4.984423676012462,-0.31152647975077885,1,-1.7133956386292892,5.919003115264787,-5.919003115264809,1,-4.548286604361373,5.919003115264787,-7.289719626168223,1,-8.16199376947041,5.919003115264787,-8.442367601246104,1,-6.7601246105919,5.919003115264787,-12.24299065420561,1,-5.389408099688476,5.919003115264787,-12.24299065420561,1.0,1.0,2.0,,,,,2.0,2.0,10.0,11.0,,1,1,1,0,1,1,0,0,0,1
sz001288,2025-03-03,retest_probe,3,重新试盘,1,1.0638297872340496,4.771115409413285,-1.5796260477111468,1,4.223081882656343,7.02772404900065,-1.5796260477111468,1,19.82591876208899,22.59832366215346,-1.5796260477111468,1,5.9638942617666,22.59832366215346,-1.5796260477111468,1,-3.3204384268214038,22.59832366215346,-4.577691811734363,1,-5.931656995486778,22.59832366215346,-28.52998065764023,1.0,1.0,3.0,4.0,4.0,5.0,5.0,19.0,23.0,24.0,24.0,25.0,1,1,1,1,1,1,0,0,0,0
sz001296,2025-06-06,first_probe,1,首次试盘,1,0.3867403314917084,0.6629834254143541,-1.8232044198895125,1,0.11049723756906271,2.099447513812147,-1.8232044198895125,1,2.0441988950276047,3.8674033149171283,-1.8232044198895125,1,12.430939226519344,18.78453038674033,-1.8232044198895125,1,3.646408839779003,20.883977900552473,-1.8232044198895125,1,10.939226519337009,24.033149171270708,-1.8232044198895125,1.0,5.0,6.0,6.0,6.0,10.0,11.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz001300,2025-03-13,first_probe,1,首次试盘,1,0.7081038552321006,2.124311565696302,-1.3375295043273172,1,-0.393391030684509,2.124311565696302,-1.3375295043273172,1,-0.393391030684509,2.124311565696302,-1.730920535011804,1,-3.933910306845001,2.124311565696302,-7.159716758457913,1,-14.712824547600324,2.124311565696302,-26.82926829268293,1,4.799370574350892,7.002360346184089,-26.82926829268293,1.0,35.0,38.0,,,,,7.0,7.0,12.0,16.0,17.0,1,1,1,0,1,1,0,0,1,1
sz001311,2025-09-17,first_probe,1,首次试盘,1,-2.6123703419131727,1.0756819054936528,-3.2654629273914715,1,-4.3411448328851465,1.0756819054936528,-5.45524394928929,1,2.420284287360741,4.456396465616597,-5.45524394928929,1,0.8451786400307304,4.456396465616597,-5.45524394928929,1,-9.143296196696127,4.456396465616597,-11.140991164041502,1,-5.263157894736848,5.954667691125604,-11.71724932769881,1.0,5.0,35.0,,,,,1.0,2.0,12.0,16.0,,1,1,1,0,1,1,0,0,1,1
sz001314,2025-05-22,first_probe,1,首次试盘,1,-5.331882480957573,-0.13057671381937475,-5.549510337323182,1,-4.396082698585424,-0.13057671381937475,-6.594124047878136,1,-3.286180631120794,-0.13057671381937475,-6.594124047878136,1,-0.6311207834602928,0.9793253536452662,-7.116430903155613,1,-1.392818280739938,14.668117519042422,-7.116430903155613,1,1.2404787812840157,14.668117519042422,-7.116430903155613,9.0,14.0,17.0,18.0,18.0,,,1.0,1.0,,,,1,1,1,1,1,0,0,0,1,0
sz001316,2025-10-13,first_probe,1,首次试盘,1,-1.531531531531527,0.960960960960966,-1.9219219219219208,1,-3.963963963963957,0.960960960960966,-4.204204204204198,1,-6.546546546546539,0.960960960960966,-7.447447447447441,1,2.6426426426426453,3.1531531531531654,-7.447447447447441,1,5.795795795795788,7.177177177177185,-7.447447447447441,1,12.072072072072082,15.615615615615619,-7.447447447447441,1.0,10.0,11.0,23.0,23.0,35.0,,3.0,4.0,,,,1,1,1,1,1,0,0,0,1,0
sz001318,2024-12-11,first_probe,1,首次试盘,1,5.608856088560876,10.036900369003687,-2.509225092250922,1,-2.3616236162361637,10.036900369003687,-3.321033210332114,1,-9.446494464944655,10.036900369003687,-9.741697416974171,1,-14.760147601476014,10.036900369003687,-16.23616236162362,1,-19.77859778597787,10.036900369003687,-23.542435424354245,1,-17.85977859778598,10.036900369003687,-25.387453874538757,1.0,1.0,1.0,1.0,1.0,,,3.0,4.0,4.0,6.0,10.0,1,1,1,1,1,1,0,0,0,0
sz001318,2025-02-21,retest_probe,2,重新试盘,1,-4.02347024308466,0.3352891869237373,-4.02347024308466,1,-2.7661357921207053,0.3352891869237373,-4.77787091366304,1,-0.3352891869237151,2.514668901927908,-4.77787091366304,1,-4.191114836546516,2.514668901927908,-5.280804694048613,1,32.52305113160101,53.56244761106454,-5.699916177703268,1,27.409891031014254,53.56244761106454,-5.699916177703268,1.0,15.0,16.0,16.0,16.0,16.0,17.0,1.0,8.0,,,,1,1,1,1,1,0,0,0,1,0
sz001322,2025-11-18,first_probe,1,首次试盘,1,0.11547344110853786,1.3856812933025209,-0.46189376443419583,1,1.616628175519641,2.5404157043879882,-0.9237875288683584,1,0.0,4.041570438799069,-0.9237875288683584,1,0.4618937644341736,4.041570438799069,-1.2702078521939941,1,-4.272517321016178,4.041570438799069,-5.427251732101624,0,,,,1.0,4.0,24.0,27.0,27.0,,,12.0,17.0,,,,1,1,1,1,1,0,0,0,1,0
sz001324,2025-07-23,first_probe,1,首次试盘,1,10.00478697941598,10.00478697941598,-0.9095260890378265,1,9.956917185256087,16.17999042604117,-0.9095260890378265,1,5.217807563427468,16.17999042604117,-0.9095260890378265,1,2.249880325514586,16.17999042604117,-4.116802297750121,1,6.988989947343227,16.17999042604117,-4.116802297750121,1,-2.5370990904739155,16.17999042604117,-7.084729535663003,1.0,1.0,1.0,1.0,1.0,2.0,,8.0,26.0,,,,1,1,1,1,1,0,0,0,0,0
sz001330,2025-11-25,first_probe,1,首次试盘,1,0.0,2.5899280575539585,-0.7194244604316502,1,2.446043165467615,2.877697841726623,-2.7338129496402908,1,6.762589928057561,12.517985611510785,-2.7338129496402908,1,53.23741007194245,53.23741007194245,-2.7338129496402908,1,17.266187050359715,92.08633093525178,-2.7338129496402908,0,,,,1.0,4.0,4.0,4.0,5.0,6.0,7.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz001332,2025-04-03,first_probe,1,首次试盘,1,-10.002375861249702,-3.207412687099076,-10.002375861249702,1,-11.451651223568549,-3.207412687099076,-20.21857923497269,1,-14.896650035637926,-3.207412687099076,-20.21857923497269,1,-18.484200522689477,-3.207412687099076,-20.21857923497269,1,-15.062960323117135,-3.207412687099076,-20.21857923497269,1,-11.903064861012124,3.516274649560458,-20.479923972440016,35.0,39.0,,,,,,1.0,1.0,1.0,1.0,2.0,1,1,0,0,1,1,1,1,1,1
sz001358,2025-08-06,first_probe,1,首次试盘,1,2.9375258585022657,5.006206040546113,0.0,1,3.1857674803475344,6.909391808026477,0.0,1,3.7649979313198134,6.909391808026477,0.0,1,3.020273065784007,6.909391808026477,0.0,1,1.903185767480342,16.797683078196112,0.0,1,32.60239966901115,35.99503516756308,0.0,1.0,1.0,1.0,14.0,14.0,14.0,26.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz001359,2025-04-23,first_probe,1,首次试盘,1,-1.6698172652803933,0.5671077504725952,-2.488972904851916,1,-4.379332073093877,0.5671077504725952,-4.568367989918087,1,-2.961562696912401,0.5671077504725952,-5.229993698802771,1,3.339634530560809,3.339634530560809,-5.229993698802771,1,-3.5601764335223662,4.536862003780717,-5.229993698802771,1,-8.41209829867674,4.536862003780717,-13.264020163831125,1.0,10.0,,,,,,2.0,4.0,30.0,30.0,,1,1,0,0,1,1,0,0,1,1
sz001360,2024-10-24,first_probe,1,首次试盘,1,-4.188481675392664,-0.13089005235601414,-6.282722513089,1,-6.937172774869104,-0.13089005235601414,-7.264397905759157,1,-4.123036649214651,-0.13089005235601414,-7.59162303664922,1,-3.2068062827225186,3.337696335078544,-8.180628272251312,1,-4.450261780104714,3.337696335078544,-9.293193717277482,1,-8.70418848167539,3.337696335078544,-10.34031413612565,8.0,8.0,,,,,,1.0,1.0,6.0,40.0,,1,1,0,0,1,1,0,0,1,1
sz001360,2024-11-05,retest_probe,2,重新试盘,1,-1.5405224380442117,-0.46885465505693835,-2.8801071667783007,1,-1.272605492297385,0.602813127930335,-3.148024112525105,1,-1.1386470194239773,0.602813127930335,-3.148024112525105,1,-3.951774949765574,1.4735432016075078,-7.166778298727394,1,0.9377093101138767,4.554588077695909,-7.7026121902210365,1,-11.587407903549906,4.554588077695909,-12.123241795043537,3.0,20.0,,,,,,2.0,9.0,32.0,34.0,,1,1,0,0,1,1,0,0,1,1
sz001360,2025-11-06,retest_probe,3,重新试盘,1,0.3039513677811634,0.7902735562310026,-1.9452887537993901,1,0.7294832826747699,1.6413373860182379,-1.9452887537993901,1,1.0334346504559333,1.7629179331307032,-1.9452887537993901,1,0.4863221884498614,3.3434650455927084,-1.9452887537993901,1,4.133738601823711,7.902735562310026,-6.139817629179333,0,,,,1.0,7.0,15.0,21.0,21.0,22.0,22.0,11.0,11.0,,,,1,1,1,1,1,0,0,0,1,0
sz001376,2025-05-09,first_probe,1,首次试盘,1,0.15540015540016494,0.38850038850040125,-1.2432012432012307,1,-0.8547008547008517,0.7770007770007803,-2.175602175602176,1,-2.71950271950272,0.7770007770007803,-2.71950271950272,1,-6.371406371406363,0.7770007770007803,-6.449106449106445,1,-5.594405594405583,0.7770007770007803,-8.391608391608397,1,-3.651903651903643,0.7770007770007803,-11.033411033411033,1.0,,,,,,,6.0,10.0,13.0,30.0,,1,1,0,0,1,1,0,0,1,1
sz001382,2025-04-22,first_probe,1,首次试盘,1,-1.9421665947345845,0.4747518342684387,-2.4600776866637863,1,-4.186447993094533,1.4242555028053383,-7.164436771687532,1,-8.93396633577902,1.4242555028053383,-10.185584807941318,1,-5.049633146309896,1.4242555028053383,-10.185584807941318,1,-3.970651704790684,5.6538627535606345,-10.185584807941318,1,-12.645662494605103,5.6538627535606345,-14.846784635304278,1.0,19.0,19.0,,,,,2.0,2.0,5.0,5.0,,1,1,1,0,1,1,0,0,1,1
sz001389,2025-02-27,first_probe,1,首次试盘,1,-9.998392541392054,-1.6235331940202546,-9.998392541392054,1,-8.503456036007073,-1.6235331940202546,-13.245458929432575,1,-5.513583025237101,-1.6235331940202546,-13.245458929432575,1,-3.0863205272464223,-0.4018646519852065,-13.245458929432575,1,-16.637196592187752,-0.4018646519852065,-18.14820768365214,1,-23.80646198360392,-0.4018646519852065,-39.173766275518396,,,,,,,,1.0,1.0,1.0,2.0,17.0,0,0,0,0,1,1,1,1,1,1
sz001389,2025-03-12,retest_probe,2,重新试盘,1,2.221091895557814,5.0525601898948835,-0.6612410986775119,1,1.3055272973889531,5.0525601898948835,-2.1702271956595354,1,-3.136656493726675,5.0525601898948835,-3.8826720922346514,1,-11.902339776195314,5.0525601898948835,-12.021024075957943,1,-24.21159715157679,5.0525601898948835,-35.84265852831467,1,-14.32689047134621,5.0525601898948835,-35.84265852831467,1.0,1.0,1.0,,,,,5.0,7.0,7.0,8.0,13.0,1,1,1,0,1,1,0,0,0,1
sz001896,2024-11-12,first_probe,1,首次试盘,1,-0.22421524663677195,3.363228699551568,-2.6905829596412634,1,-6.278026905829604,3.363228699551568,-6.502242152466364,1,-4.932735426008961,3.363228699551568,-7.623318385650224,1,-7.847533632286985,3.363228699551568,-8.968609865470857,1,1.7937219730941756,6.950672645739897,-10.089686098654715,1,-10.986547085201792,16.143497757847534,-15.47085201793722,1.0,1.0,18.0,24.0,24.0,27.0,,2.0,3.0,9.0,11.0,38.0,1,1,1,1,1,1,0,0,1,1
sz002006,2024-10-29,first_probe,1,首次试盘,1,-2.119883040935666,1.5350877192982448,-3.3625730994152003,1,-7.236842105263164,1.5350877192982448,-7.4561403508771935,1,-2.4853801169590684,1.5350877192982448,-7.529239766081863,1,2.558479532163749,5.84795321637428,-7.529239766081863,1,14.692982456140346,33.26023391812867,-7.529239766081863,1,30.336257309941516,67.10526315789474,-7.529239766081863,1.0,9.0,9.0,15.0,15.0,16.0,16.0,1.0,3.0,,,,1,1,1,1,1,0,0,0,1,0
sz002020,2025-08-12,first_probe,1,首次试盘,1,0.15037593984963404,1.8045112781954753,-2.205513784461144,1,-0.4511278195488688,1.9548872180451093,-2.205513784461144,1,-4.561403508771933,1.9548872180451093,-5.062656641604002,1,2.3558897243108,3.95989974937343,-6.5664160401002425,1,-0.4010025062656575,9.523809523809534,-10.82706766917293,1,-7.719298245614025,13.283208020050141,-11.478696741854632,1.0,10.0,17.0,17.0,32.0,,,4.0,5.0,12.0,12.0,,1,1,1,1,1,1,0,0,1,1
sz002021,2024-12-13,first_probe,1,首次试盘,1,-5.487804878048774,-0.9146341463414531,-6.097560975609751,1,-10.97560975609756,-0.9146341463414531,-11.890243902439012,1,-9.451219512195108,-0.9146341463414531,-13.414634146341465,1,-19.817073170731703,-0.9146341463414531,-23.47560975609756,1,-26.52439024390243,-0.9146341463414531,-28.65853658536586,1,-21.95121951219512,-0.9146341463414531,-28.65853658536586,,,,,,,,1.0,1.0,2.0,2.0,6.0,0,0,0,0,1,1,1,1,1,1
sz002023,2025-07-23,first_probe,1,首次试盘,1,-0.08944543828264262,0.8944543828264706,-0.9838998211091132,1,-0.6261180679785316,0.8944543828264706,-1.2522361359570744,1,-0.7155635062611854,0.8944543828264706,-2.2361359570661876,1,2.2361359570661987,2.415026833631484,-3.3094812164579546,1,7.602862254025045,11.985688729874777,-3.3094812164579546,1,11.091234347048307,18.33631484794276,-3.3094812164579546,1.0,16.0,20.0,20.0,20.0,21.0,,7.0,,,,,1,1,1,1,0,0,0,0,0,0
