source_id,business_source_name,metric,metric_label,window,horizon,bucket,bucket_label,threshold_low,threshold_high,day_n,candidate_n,avg_candidates_per_day,avg_mfe_5d_pct,avg_close_5d_pct,hit10_rate,hit15_rate,close_loss5_rate,stop8_rate,pitfall_rate,full5_rate,avg_mfe_10d_pct,avg_close_10d_pct,full10_rate,avg_mfe_22d_pct,avg_close_22d_pct,full22_rate
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_5d,全市场上涨占比,5,22,high,高水位,26.005,49.0726,2,2,1.0,,,50.0,50.0,0.0,100.0,100.0,,,,,17.716,7.2492,100.0
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,5,low,低水位,26.005,49.0726,9,26,2.8889,5.9076,-1.4209,17.4074,9.2593,40.7407,40.7407,44.4444,66.6667,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,5,mid,中水位,26.005,49.0726,9,31,3.4444,7.6635,-0.069,25.9259,14.8148,31.0185,27.7778,34.7222,88.8889,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,5,high,高水位,26.005,49.0726,11,18,1.6364,10.3226,3.8266,30.303,27.2727,21.2121,24.2424,30.303,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,10,low,低水位,26.005,49.0726,9,26,2.8889,,,24.0741,15.9259,40.7407,44.4444,44.4444,,7.2593,-3.2511,55.5556,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,10,mid,中水位,26.005,49.0726,9,31,3.4444,,,37.5,25.9259,22.2222,38.8889,38.8889,,10.4779,1.4201,44.4444,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,10,high,高水位,26.005,49.0726,11,18,1.6364,,,60.6061,30.303,33.3333,31.8182,36.3636,,16.5416,1.9485,100.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,22,low,低水位,26.005,49.0726,9,26,2.8889,,,35.1852,29.2593,40.7407,44.4444,44.4444,,,,,10.4381,-1.13,33.3333
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,22,mid,中水位,26.005,49.0726,9,31,3.4444,,,50.9259,32.8704,34.2593,45.3704,45.3704,,,,,12.1718,-0.2455,33.3333
stable_capital_callback,资金流回调稳健策略,all_up_ratio_5d,全市场上涨占比,5,22,high,高水位,26.005,49.0726,11,18,1.6364,,,63.6364,51.5152,43.9394,53.0303,56.0606,,,,,23.8892,3.4503,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,5,low,低水位,26.005,49.0726,1,1,1.0,9.6382,1.1276,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,5,mid,中水位,26.005,49.0726,4,5,1.25,9.8414,0.8107,37.5,37.5,37.5,50.0,50.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,5,high,高水位,26.005,49.0726,6,7,1.1667,7.0298,0.3536,41.6667,16.6667,25.0,25.0,25.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,10,low,低水位,26.005,49.0726,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,9.6382,-0.3334,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,10,mid,中水位,26.005,49.0726,4,5,1.25,,,50.0,50.0,62.5,75.0,75.0,,17.1617,0.2171,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,10,high,高水位,26.005,49.0726,6,7,1.1667,,,58.3333,33.3333,8.3333,33.3333,33.3333,,12.2263,4.9531,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,22,low,低水位,26.005,49.0726,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,,9.6382,-0.451,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,22,mid,中水位,26.005,49.0726,4,5,1.25,,,50.0,50.0,62.5,75.0,75.0,,,,,22.6708,-1.2862,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_5d,全市场上涨占比,5,22,high,高水位,26.005,49.0726,6,7,1.1667,,,75.0,66.6667,41.6667,83.3333,83.3333,,,,,33.0605,11.9915,100.0
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,5,low,低水位,23.6883,48.3516,23,125,5.4348,7.7709,-2.358,26.7889,16.9287,43.6773,47.0831,51.1184,82.6087,,,,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,5,mid,中水位,23.6883,48.3516,21,70,3.3333,8.9812,0.4492,29.7732,17.4263,27.8571,36.9048,40.873,100.0,,,,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,5,high,高水位,23.6883,48.3516,23,93,4.0435,10.0581,2.5189,40.2278,25.911,25.1242,25.6211,30.6315,100.0,,,,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,10,low,低水位,23.6883,48.3516,23,125,5.4348,,,36.46,24.5095,43.4795,55.1991,57.6318,,10.2225,-2.5478,65.2174,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,10,mid,中水位,23.6883,48.3516,21,70,3.3333,,,41.2585,28.5147,43.5374,54.8526,57.3923,,12.2592,-2.3394,95.2381,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,10,high,高水位,23.6883,48.3516,23,93,4.0435,,,54.1097,39.5445,34.6791,41.5321,45.1553,,15.0475,2.2291,98.5507,,,
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,22,low,低水位,23.6883,48.3516,23,125,5.4348,,,53.8931,42.068,41.9382,59.781,62.2137,,,,,17.5602,3.4964,43.4783
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,22,mid,中水位,23.6883,48.3516,21,70,3.3333,,,51.4966,41.0204,48.39,69.9773,70.9297,,,,,16.42,-2.4831,80.2721
ALL,全部来源,all_up_ratio_10d,全市场上涨占比,10,22,high,高水位,23.6883,48.3516,23,93,4.0435,,,61.294,53.499,39.4306,59.7205,60.3416,,,,,22.9629,3.0035,81.1594
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,5,low,低水位,23.6883,48.3516,23,66,2.8696,8.1388,-2.5003,27.5362,17.3913,44.2029,50.0,52.8986,82.6087,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,5,mid,中水位,23.6883,48.3516,20,53,2.65,8.7665,-1.0862,31.6667,17.5,33.3333,43.3333,47.5,100.0,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,5,high,高水位,23.6883,48.3516,23,68,2.9565,10.6138,2.9669,43.4783,26.087,21.7391,26.087,28.9855,100.0,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,10,low,低水位,23.6883,48.3516,23,66,2.8696,,,34.7826,26.0869,44.2029,60.1449,61.5942,,10.5107,-2.6358,65.2174,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,10,mid,中水位,23.6883,48.3516,20,53,2.65,,,40.0,25.8333,51.6667,63.3333,66.6667,,11.3441,-3.8794,95.0,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,10,high,高水位,23.6883,48.3516,23,68,2.9565,,,59.4203,43.4783,33.3333,40.5797,43.4782,,16.3401,3.6605,98.5507,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,22,low,低水位,23.6883,48.3516,23,66,2.8696,,,53.6232,43.4783,39.8551,63.0435,64.4928,,,,,18.9007,4.9262,43.4783
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,22,mid,中水位,23.6883,48.3516,20,53,2.65,,,51.6667,40.0,54.1667,77.5,79.1667,,,,,15.5578,-3.3903,85.0
spark_opportunity_selector,星火机会模型,all_up_ratio_10d,全市场上涨占比,10,22,high,高水位,23.6883,48.3516,23,68,2.9565,,,66.6667,57.971,36.9565,57.971,57.971,,,,,24.7164,4.5898,81.1594
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,5,low,低水位,23.6883,48.3516,4,6,1.5,5.4308,-4.0427,25.0,0.0,75.0,37.5,75.0,50.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,5,mid,中水位,23.6883,48.3516,4,4,1.0,5.9123,3.4312,0.0,0.0,0.0,25.0,25.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,5,high,高水位,23.6883,48.3516,3,3,1.0,3.9008,-8.0798,0.0,0.0,66.6667,33.3333,66.6667,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,10,low,低水位,23.6883,48.3516,4,6,1.5,,,25.0,0.0,87.5,37.5,87.5,,5.4308,-5.8646,0.0,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,10,mid,中水位,23.6883,48.3516,4,4,1.0,,,50.0,50.0,25.0,50.0,50.0,,14.1964,3.6049,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,10,high,高水位,23.6883,48.3516,3,3,1.0,,,0.0,0.0,66.6667,100.0,100.0,,4.4519,-11.3625,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,22,low,低水位,23.6883,48.3516,4,6,1.5,,,25.0,0.0,87.5,37.5,87.5,,,,,5.4308,-5.8646,0.0
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,22,mid,中水位,23.6883,48.3516,4,4,1.0,,,50.0,50.0,50.0,50.0,50.0,,,,,14.1964,-13.5967,25.0
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_10d,全市场上涨占比,10,22,high,高水位,23.6883,48.3516,3,3,1.0,,,33.3333,33.3333,33.3333,100.0,100.0,,,,,12.5216,-7.9733,66.6667
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,5,low,低水位,23.6883,48.3516,17,50,2.9412,5.5828,-1.7083,14.1176,5.8823,32.1078,39.2157,41.9118,76.4706,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,5,mid,中水位,23.6883,48.3516,4,8,2.0,18.5448,10.0659,50.0,41.6667,25.0,25.0,25.0,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,5,high,高水位,23.6883,48.3516,8,17,2.125,8.3251,2.1826,35.4167,31.25,29.1667,14.5833,29.1667,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,10,low,低水位,23.6883,48.3516,17,50,2.9412,,,31.6176,9.4118,39.2157,45.098,45.098,,7.6794,-2.2763,52.9412,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,10,mid,中水位,23.6883,48.3516,4,8,2.0,,,66.6667,66.6667,25.0,33.3333,33.3333,,28.1447,5.9174,75.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,10,high,高水位,23.6883,48.3516,8,17,2.125,,,52.0833,35.4167,20.8333,25.0,31.25,,12.308,2.4977,100.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,22,low,低水位,23.6883,48.3516,17,50,2.9412,,,41.6667,26.0294,38.7255,52.451,52.451,,,,,10.9064,-0.3304,35.2941
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,22,mid,中水位,23.6883,48.3516,4,8,2.0,,,66.6667,66.6667,41.6667,41.6667,41.6667,,,,,28.4223,0.4533,75.0
stable_capital_callback,资金流回调稳健策略,all_up_ratio_10d,全市场上涨占比,10,22,high,高水位,23.6883,48.3516,8,17,2.125,,,62.5,52.0833,41.6667,41.6667,45.8333,,,,,20.8966,3.6721,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,5,low,低水位,23.6883,48.3516,2,3,1.5,13.0758,-3.5306,75.0,75.0,25.0,50.0,50.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,5,mid,中水位,23.6883,48.3516,5,5,1.0,7.8935,1.0537,20.0,20.0,40.0,40.0,40.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,5,high,高水位,23.6883,48.3516,4,5,1.25,6.3909,2.0712,37.5,0.0,12.5,12.5,12.5,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,10,low,低水位,23.6883,48.3516,2,3,1.5,,,100.0,100.0,25.0,50.0,50.0,,17.7357,-3.4204,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,10,mid,中水位,23.6883,48.3516,5,5,1.0,,,40.0,20.0,20.0,40.0,40.0,,14.1554,5.1224,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,10,high,高水位,23.6883,48.3516,4,5,1.25,,,37.5,25.0,37.5,50.0,50.0,,11.3486,2.8706,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,22,low,低水位,23.6883,48.3516,2,3,1.5,,,100.0,100.0,75.0,100.0,100.0,,,,,18.5907,-7.3151,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,22,mid,中水位,23.6883,48.3516,5,5,1.0,,,60.0,60.0,20.0,60.0,60.0,,,,,30.7395,14.9392,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_10d,全市场上涨占比,10,22,high,高水位,23.6883,48.3516,4,5,1.25,,,37.5,25.0,62.5,75.0,75.0,,,,,26.9514,1.5718,100.0
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,5,low,低水位,27.1644,46.4656,23,123,5.3478,7.8855,0.3151,27.4514,14.4701,26.3947,29.9817,34.8865,82.6087,,,,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,5,mid,中水位,27.1644,46.4656,21,84,4.0,8.0857,-2.2475,31.0318,18.373,37.5794,49.6032,50.3968,100.0,,,,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,5,high,高水位,27.1644,46.4656,23,81,3.5217,10.7612,2.308,38.4162,27.5052,33.53,31.1284,38.1677,100.0,,,,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,10,low,低水位,27.1644,46.4656,23,123,5.3478,,,41.1236,26.4142,27.6875,39.4486,42.0624,,11.6326,2.1111,73.913,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,10,mid,中水位,27.1644,46.4656,21,84,4.0,,,43.8492,29.8413,50.1984,60.6746,63.8095,,11.27,-3.8237,84.127,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,10,high,高水位,27.1644,46.4656,23,81,3.5217,,,47.0807,36.4286,44.3892,51.9669,54.8654,,14.5406,-1.0746,100.0,,,
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,22,low,低水位,27.1644,46.4656,23,123,5.3478,,,58.7016,49.6664,29.4175,47.1878,49.0771,,,,,22.6023,9.5776,73.2919
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,22,mid,中水位,27.1644,46.4656,21,84,4.0,,,51.5476,36.1111,52.0238,69.1667,69.7619,,,,,14.9382,-2.4342,50.7937
ALL,全部来源,all_up_ratio_20d,全市场上涨占比,20,22,high,高水位,27.1644,46.4656,23,81,3.5217,,,56.4389,50.383,48.6335,73.0538,74.5445,,,,,19.2737,-3.1224,78.2609
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,5,low,低水位,27.1644,46.4656,23,68,2.9565,8.4328,0.026,31.8841,17.3913,29.7101,34.058,38.4058,82.6087,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,5,mid,中水位,27.1644,46.4656,20,53,2.65,7.9985,-3.3337,28.3333,15.8333,38.3333,55.8333,55.8333,100.0,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,5,high,高水位,27.1644,46.4656,23,66,2.8696,10.9877,2.395,42.029,27.5362,31.8841,31.1594,36.2319,100.0,,,,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,10,low,低水位,27.1644,46.4656,23,68,2.9565,,,42.029,28.9855,31.1594,44.2029,45.6522,,12.2215,2.0513,73.913,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,10,mid,中水位,27.1644,46.4656,20,53,2.65,,,43.3333,29.1667,54.1667,68.3333,71.6667,,11.1975,-4.2948,83.3333,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,10,high,高水位,27.1644,46.4656,23,66,2.8696,,,49.2754,37.6812,44.2029,52.1739,55.0725,,14.7568,-0.6654,100.0,,,
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,22,low,低水位,27.1644,46.4656,23,68,2.9565,,,62.3188,53.6232,28.2609,48.5507,50.0,,,,,24.6612,12.003,73.913
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,22,mid,中水位,27.1644,46.4656,20,53,2.65,,,49.1667,34.1667,57.5,79.1667,79.1667,,,,,14.4317,-4.385,53.3333
spark_opportunity_selector,星火机会模型,all_up_ratio_20d,全市场上涨占比,20,22,high,高水位,27.1644,46.4656,23,66,2.8696,,,60.1449,52.8986,45.6522,71.0145,72.4638,,,,,19.9351,-1.622,78.2609
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,5,low,低水位,27.1644,46.4656,4,5,1.25,5.6732,-0.7136,12.5,0.0,62.5,25.0,62.5,50.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,5,mid,中水位,27.1644,46.4656,3,4,1.3333,5.649,-0.9255,16.6667,0.0,16.6667,16.6667,16.6667,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,5,high,高水位,27.1644,46.4656,4,4,1.0,4.3587,-5.2637,0.0,0.0,50.0,50.0,75.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,10,low,低水位,27.1644,46.4656,4,5,1.25,,,12.5,0.0,87.5,50.0,87.5,,5.6732,-4.967,25.0,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,10,mid,中水位,27.1644,46.4656,3,4,1.3333,,,50.0,33.3333,33.3333,16.6667,33.3333,,10.2543,-2.4766,66.6667,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,10,high,高水位,27.1644,46.4656,4,4,1.0,,,25.0,25.0,50.0,100.0,100.0,,9.6022,-3.9571,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,22,low,低水位,27.1644,46.4656,4,5,1.25,,,12.5,0.0,87.5,50.0,87.5,,,,,5.6732,-12.4468,0.0
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,22,mid,中水位,27.1644,46.4656,3,4,1.3333,,,50.0,33.3333,33.3333,16.6667,33.3333,,,,,10.2543,-4.611,0.0
probe_d3_confirmed,试盘识别-三日确认,all_up_ratio_20d,全市场上涨占比,20,22,high,高水位,27.1644,46.4656,4,4,1.0,,,50.0,50.0,50.0,100.0,100.0,,,,,15.6545,-9.5363,75.0
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,5,low,低水位,27.1644,46.4656,15,43,2.8667,5.7926,0.9163,9.3333,4.4444,11.9444,20.0,23.0555,73.3333,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,5,mid,中水位,27.1644,46.4656,10,25,2.5,7.8855,-2.9108,38.3333,25.0,53.3333,50.0,53.3333,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,5,high,高水位,27.1644,46.4656,4,7,1.75,17.4861,11.0121,50.0,50.0,41.6667,20.8333,41.6667,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,10,low,低水位,27.1644,46.4656,15,43,2.8667,,,33.6111,12.8889,22.2222,25.5555,28.8889,,9.0082,1.6684,60.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,10,mid,中水位,27.1644,46.4656,10,25,2.5,,,48.3333,28.3333,56.6667,63.3333,63.3333,,10.2011,-4.1953,70.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,10,high,高水位,27.1644,46.4656,4,7,1.75,,,58.3333,58.3333,8.3333,20.8333,20.8333,,26.1149,5.4706,100.0,,,
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,22,low,低水位,27.1644,46.4656,15,43,2.8667,,,42.7778,31.7222,27.2222,38.3333,38.3333,,,,,14.7558,4.1989,60.0
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,22,mid,中水位,27.1644,46.4656,10,25,2.5,,,55.0,41.6667,53.3333,63.3333,63.3333,,,,,13.1716,-1.9526,40.0
stable_capital_callback,资金流回调稳健策略,all_up_ratio_20d,全市场上涨占比,20,22,high,高水位,27.1644,46.4656,4,7,1.75,,,70.8333,58.3333,54.1667,45.8333,54.1667,,,,,28.3043,-4.4707,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,5,low,低水位,27.1644,46.4656,5,7,1.4,10.6314,0.3011,60.0,30.0,20.0,30.0,30.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,5,mid,中水位,27.1644,46.4656,2,2,1.0,12.2851,7.0221,50.0,50.0,50.0,50.0,50.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,5,high,高水位,27.1644,46.4656,4,4,1.0,3.3639,-2.2644,0.0,0.0,25.0,25.0,25.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,10,low,低水位,27.1644,46.4656,5,7,1.4,,,70.0,60.0,20.0,40.0,40.0,,16.0349,2.9766,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,10,mid,中水位,27.1644,46.4656,2,2,1.0,,,50.0,50.0,0.0,50.0,50.0,,24.1834,13.4534,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,10,high,高水位,27.1644,46.4656,4,4,1.0,,,25.0,0.0,50.0,50.0,50.0,,5.7754,-2.8841,100.0,,,
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,22,low,低水位,27.1644,46.4656,5,7,1.4,,,70.0,60.0,40.0,60.0,60.0,,,,,28.8591,5.0316,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,22,mid,中水位,27.1644,46.4656,2,2,1.0,,,100.0,100.0,0.0,50.0,50.0,,,,,54.7629,45.5474,100.0
trend_continuation_callback,趋势延续策略,all_up_ratio_20d,全市场上涨占比,20,22,high,高水位,27.1644,46.4656,4,4,1.0,,,25.0,25.0,75.0,100.0,100.0,,,,,11.2158,-12.475,100.0
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,5,low,低水位,-1.0114,0.2326,23,101,4.3913,9.4654,-0.3497,33.675,23.1936,35.0932,46.1077,47.4534,91.3043,,,,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,5,mid,中水位,-1.0114,0.2326,21,86,4.0952,8.0009,0.4576,33.254,17.8968,31.5476,33.254,38.9683,100.0,,,,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,5,high,高水位,-1.0114,0.2326,23,101,4.3913,9.2587,0.5029,30.1636,19.2164,30.3388,29.9299,36.0356,91.3043,,,,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,10,low,低水位,-1.0114,0.2326,23,101,4.3913,,,44.7774,33.2091,43.4317,54.9224,56.9928,,13.1921,-1.9795,78.2609,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,10,mid,中水位,-1.0114,0.2326,21,86,4.0952,,,44.1667,28.8095,43.5317,56.8651,60.7936,,11.9756,-0.5706,93.6508,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,10,high,高水位,-1.0114,0.2326,23,101,4.3913,,,43.137,30.5757,34.732,39.9713,42.6887,,12.3369,0.0458,86.9565,,,
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,22,low,低水位,-1.0114,0.2326,23,101,4.3913,,,52.205,44.3375,45.7246,63.0797,63.7008,,,,,17.8045,0.2818,47.205
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,22,mid,中水位,-1.0114,0.2326,21,86,4.0952,,,60.5159,45.1587,46.5476,74.9603,76.5079,,,,,18.9158,-0.2966,79.3651
ALL,全部来源,all_med_ret_1d,全市场中位涨跌幅,1,22,high,高水位,-1.0114,0.2326,23,101,4.3913,,,54.7472,47.451,37.3264,51.8721,53.7613,,,,,20.4398,4.2217,78.2609
spark_opportunity_selector,星火机会模型,all_med_ret_1d,全市场中位涨跌幅,1,5,low,低水位,-1.0114,0.2326,23,64,2.7826,10.0739,-0.2918,38.4058,25.3623,34.058,47.8261,47.8261,91.3043,,,,,,
spark_opportunity_selector,星火机会模型,all_med_ret_1d,全市场中位涨跌幅,1,5,mid,中水位,-1.0114,0.2326,21,59,2.8095,8.317,0.4758,34.127,17.4603,30.1587,33.3333,38.8889,100.0,,,,,,
spark_opportunity_selector,星火机会模型,all_med_ret_1d,全市场中位涨跌幅,1,5,high,高水位,-1.0114,0.2326,22,64,2.9091,9.1038,-0.6487,30.303,18.1818,34.8485,37.1212,41.6667,90.9091,,,,,,
spark_opportunity_selector,星火机会模型,all_med_ret_1d,全市场中位涨跌幅,1,10,low,低水位,-1.0114,0.2326,23,64,2.7826,,,47.1014,32.6087,43.4783,57.971,59.4203,,13.8228,-1.7919,78.2609,,,
