source_id,business_source_name,trade_date,candidate_n,market_regime,market_detail,market_detail_label,water_score,all_up_ratio_1d,all_up_ratio_3d,all_up_ratio_5d,all_up_ratio_10d,all_up_ratio_20d,all_med_ret_1d,all_med_ret_3d,all_med_ret_5d,all_med_ret_10d,all_med_ret_20d,small_up_ratio_1d,small_up_ratio_3d,small_up_ratio_5d,small_up_ratio_10d,small_up_ratio_20d,small_med_ret_1d,small_med_ret_3d,small_med_ret_5d,small_med_ret_10d,small_med_ret_20d,large_up_ratio_1d,large_up_ratio_3d,large_up_ratio_5d,large_up_ratio_10d,large_up_ratio_20d,large_med_ret_1d,large_med_ret_3d,large_med_ret_5d,large_med_ret_10d,large_med_ret_20d,avg_mfe_5d_pct,hit10_rate_5d,hit15_rate_5d,avg_close_5d_pct,close_loss5_rate_5d,stop8_rate_5d,pitfall_rate_5d,full_rate_5d,avg_mfe_10d_pct,hit10_rate_10d,hit15_rate_10d,avg_close_10d_pct,close_loss5_rate_10d,stop8_rate_10d,pitfall_rate_10d,full_rate_10d,avg_mfe_22d_pct,hit10_rate_22d,hit15_rate_22d,avg_close_22d_pct,close_loss5_rate_22d,stop8_rate_22d,pitfall_rate_22d,full_rate_22d
stable_capital_callback,资金流回调稳健策略,2026-04-01,1,caution,caution,谨慎,49.2868,76.7442,56.806,52.9708,19.2078,30.1478,1.1064,0.4425,0.2743,-4.563,-3.7132,72.8669,54.9488,56.058,15.785,29.3515,0.8973,0.352,0.5464,-4.7001,-2.8868,79.8077,57.2215,47.4553,21.8707,29.436,1.2221,0.5438,-0.1949,-4.0359,-4.5675,4.8125,0.0,0.0,2.0,0.0,0.0,0.0,100.0,12.3438,100.0,0.0,10.6562,0.0,0.0,0.0,100.0,29.0,100.0,100.0,25.0,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-08,3,attack,attack,攻击,67.7291,92.059,75.7376,70.5901,73.9403,20.4082,3.0338,2.0339,1.6215,3.0134,-5.9896,91.0638,76.0,65.2766,76.1702,14.2979,2.7439,1.7336,1.1274,3.125,-6.5649,92.033,75.2747,77.0604,71.1142,28.0605,3.4442,2.5808,2.3718,2.4896,-4.7462,16.3048,66.6667,66.6667,12.8788,33.3333,0.0,33.3333,100.0,25.8859,66.6667,66.6667,22.8064,0.0,0.0,0.0,100.0,34.6496,66.6667,66.6667,21.2735,33.3333,33.3333,33.3333,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-09,3,caution,caution,谨慎,39.5266,21.4555,85.1271,36.4292,46.4846,17.7024,-1.4365,3.125,-0.974,-0.2968,-7.3171,16.6667,88.4354,27.2109,42.0068,13.8605,-1.7562,3.3427,-1.535,-0.5774,-7.8831,28.8066,78.1593,47.2527,48.0055,22.2834,-0.9858,2.5364,-0.1554,-0.2124,-6.2851,8.7718,0.0,0.0,5.2453,0.0,0.0,0.0,100.0,18.0202,66.6667,66.6667,6.9071,0.0,33.3333,33.3333,100.0,19.1306,66.6667,66.6667,-8.9564,66.6667,66.6667,66.6667,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-10,1,attack,attack,攻击,63.8169,69.3007,80.1129,64.6487,66.5202,21.0229,0.7109,2.4746,1.4765,1.8182,-5.9794,74.4265,77.825,60.6627,65.0807,17.842,0.8333,1.9537,0.9375,1.4862,-6.1739,63.6488,82.1429,69.6429,68.6382,23.6589,0.4983,3.2683,2.1744,2.1846,-5.2273,4.9789,0.0,0.0,1.3368,0.0,0.0,0.0,100.0,11.8538,100.0,0.0,2.1279,0.0,0.0,0.0,100.0,50.9071,100.0,100.0,32.6013,0.0,0.0,0.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-14,2,attack,attack,攻击,69.416,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,2.4236,0.0,0.0,-1.9552,0.0,0.0,0.0,100.0,2.8753,0.0,0.0,-9.2929,100.0,50.0,100.0,100.0,3.9391,0.0,0.0,-7.4033,50.0,50.0,50.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-17,3,caution,caution,谨慎,56.1479,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,10.3879,66.6667,33.3333,1.2503,33.3333,33.3333,33.3333,100.0,10.3879,66.6667,33.3333,-1.4818,33.3333,66.6667,66.6667,100.0,21.458,100.0,66.6667,9.6172,33.3333,66.6667,66.6667,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-20,3,attack,attack,攻击,65.3715,61.2104,66.1857,64.7114,82.0207,58.1921,0.4193,1.1918,1.1793,5.3797,1.3236,65.617,67.234,58.9787,83.4894,56.766,0.5035,1.1905,0.7271,4.985,0.885,56.5158,63.5117,67.4897,78.1593,59.9725,0.3327,1.0825,1.8028,4.9637,1.7366,4.1034,0.0,0.0,-3.5543,66.6667,33.3333,66.6667,100.0,12.2389,33.3333,33.3333,6.2689,33.3333,33.3333,33.3333,100.0,16.4555,33.3333,33.3333,-2.3225,66.6667,33.3333,66.6667,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-21,1,attack,attack,攻击,62.0227,39.3036,46.9887,62.8177,74.6704,82.3234,-0.3526,-0.1525,1.0638,3.6382,6.7469,33.7021,39.3191,57.8723,67.7447,84.6809,-0.5249,-0.5952,0.6354,2.2727,6.8849,47.3251,54.0466,66.3923,79.3956,78.4044,0.0,0.3341,1.3807,4.9068,6.2274,18.4282,100.0,100.0,7.7236,0.0,0.0,0.0,100.0,18.4959,100.0,100.0,-4.2683,0.0,0.0,0.0,100.0,18.4959,100.0,100.0,-27.71,100.0,100.0,100.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-04-23,2,caution,caution,谨慎,40.9911,29.2216,33.9089,38.6499,56.2814,51.9485,-0.9213,-1.2327,-0.9731,0.9331,0.4709,21.8352,23.1293,27.2959,45.4082,41.6667,-1.148,-2.0237,-2.068,-0.4545,-1.1876,35.8516,44.6429,48.9011,65.6593,61.8457,-0.6035,-0.3295,-0.1182,2.2227,2.1634,0.7459,0.0,0.0,-6.7876,100.0,50.0,100.0,100.0,2.169,0.0,0.0,-0.1183,0.0,50.0,50.0,100.0,6.7103,50.0,0.0,1.483,50.0,50.0,50.0,100.0
stable_capital_callback,资金流回调稳健策略,2026-05-25,3,defense,defense_pressure,防守-弱势承压,27.1703,41.2171,27.4639,28.0603,22.7073,36.3808,-0.3979,-2.0026,-2.499,-6.2544,-4.0816,29.8801,19.7774,19.5205,17.9795,33.1336,-1.0255,-2.7279,-3.705,-7.2155,-4.4183,54.5082,36.7989,38.4405,27.8082,39.1781,0.3108,-0.9585,-1.0317,-4.8066,-2.991,11.904,66.6667,33.3333,2.1491,33.3333,33.3333,33.3333,100.0,17.9376,66.6667,33.3333,6.132,33.3333,66.6667,66.6667,100.0,19.9163,100.0,33.3333,4.2119,0.0,66.6667,66.6667,0.0
stable_capital_callback,资金流回调稳健策略,2026-05-26,3,defense,defense_repair,防守-修复观察,20.6266,29.266,41.3057,23.258,22.3304,34.8728,-1.1441,-0.6795,-4.0878,-6.1948,-4.41,15.5822,31.1644,14.3836,16.524,29.6233,-1.8634,-1.5316,-5.8762,-7.3559,-5.1249,47.9508,56.4979,37.4829,28.3562,40.137,0.0,0.5185,-1.5908,-4.4415,-2.5961,2.8124,0.0,0.0,-7.0939,100.0,66.6667,100.0,100.0,2.8124,0.0,0.0,-11.5111,100.0,100.0,100.0,100.0,2.8124,0.0,0.0,-13.8453,100.0,100.0,100.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-05-27,3,defense,defense_active_decline,防守-持续下跌,15.6228,17.9737,23.212,20.4645,17.3367,31.1656,-2.0798,-3.3442,-4.854,-8.2169,-5.8036,12.4144,13.613,12.8425,12.3288,24.9144,-2.3294,-4.9064,-6.5314,-9.5272,-7.5523,27.0492,39.7541,33.1053,23.5616,37.9452,-1.4268,-0.7371,-2.0059,-5.6469,-2.8201,3.0587,0.0,0.0,-6.3747,100.0,100.0,100.0,100.0,3.0587,0.0,0.0,-17.8083,100.0,100.0,100.0,100.0,3.0587,0.0,0.0,-17.8083,100.0,100.0,100.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-05-28,3,defense,defense_active_decline,防守-持续下跌,28.4687,48.1017,20.5209,29.7017,20.7037,30.4525,0.0,-2.9821,-2.5729,-6.6563,-6.2937,57.7055,14.0411,23.2021,14.2979,23.3733,0.379,-3.6878,-3.3457,-7.9013,-8.11,36.4754,30.0546,39.8085,28.4932,36.9863,-0.6224,-1.8327,-1.4529,-4.9242,-3.6481,8.513,33.3333,33.3333,-6.0691,66.6667,66.6667,66.6667,100.0,8.513,33.3333,33.3333,-14.3324,100.0,100.0,100.0,0.0,8.513,33.3333,33.3333,-14.3324,100.0,100.0,100.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-05-29,3,defense,defense_active_decline,防守-持续下跌,18.9845,35.5304,23.5091,24.0113,20.044,28.0101,-1.2346,-2.9976,-4.2863,-6.6023,-6.6116,25.1928,17.2237,13.6247,11.7395,19.2802,-1.6173,-3.3981,-6.0721,-8.4146,-8.8068,46.4481,31.8306,38.6612,31.9178,36.4384,-0.2092,-2.1488,-1.6552,-3.3289,-3.9679,9.3972,66.6667,33.3333,-9.8902,100.0,100.0,100.0,100.0,9.3972,66.6667,33.3333,-14.3098,100.0,100.0,100.0,0.0,9.3972,66.6667,33.3333,-14.3098,100.0,100.0,100.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-01,3,caution,caution,谨慎,29.4063,73.212,55.5521,33.7202,25.2354,28.0867,1.4786,0.6515,-2.2083,-4.4569,-6.1979,86.4103,66.9231,27.5214,16.0684,20.3419,2.5024,1.5606,-2.3368,-5.6703,-7.5132,57.2404,44.1257,38.5246,36.5253,36.1644,0.3491,-0.6827,-1.6368,-2.1147,-4.2298,17.6969,100.0,66.6667,9.6461,0.0,0.0,0.0,100.0,21.9592,100.0,100.0,14.5077,0.0,0.0,0.0,0.0,21.9592,100.0,100.0,14.5077,0.0,0.0,0.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-02,3,defense,defense_repair,防守-修复观察,26.2425,24.7882,42.2341,29.5576,20.1884,26.5871,-1.4028,-0.7813,-2.6403,-6.2957,-7.5239,15.1411,38.1523,24.9786,11.6339,17.793,-2.0761,-0.9646,-2.7519,-8.1793,-9.6357,43.4426,49.3169,34.8361,33.7893,36.5753,-0.2444,0.0,-2.1509,-3.0364,-4.253,5.1204,0.0,0.0,-0.248,33.3333,33.3333,33.3333,100.0,5.9946,0.0,0.0,-2.8028,33.3333,33.3333,33.3333,0.0,5.9946,0.0,0.0,-2.8028,33.3333,33.3333,33.3333,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-03,3,caution,caution,谨慎,32.0608,29.0596,40.1254,34.7649,19.9184,23.3595,-1.0306,-0.7245,-1.7269,-6.2868,-9.0546,18.2594,36.0922,31.1433,10.9215,15.1024,-1.4215,-0.8055,-1.8954,-8.1207,-11.2289,36.8852,46.0383,40.4372,33.6525,33.2877,-0.6309,-0.2475,-1.1477,-2.5999,-5.9363,4.0747,0.0,0.0,-0.8033,0.0,33.3333,33.3333,100.0,4.0747,0.0,0.0,-0.8033,0.0,33.3333,33.3333,0.0,4.0747,0.0,0.0,-0.8033,0.0,33.3333,33.3333,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-04,3,defense,defense_active_decline,防守-持续下跌,23.0245,21.2539,21.1285,25.2665,22.271,19.9372,-1.686,-3.8655,-3.3708,-5.4912,-10.8092,14.4198,11.3481,17.2355,13.6519,12.2014,-1.9083,-5.1199,-4.1226,-7.05,-12.9523,27.1858,33.7432,36.612,35.0205,29.589,-1.3388,-1.9588,-1.6632,-3.0822,-7.5416,3.2962,0.0,0.0,-7.7176,66.6667,100.0,100.0,0.0,3.2962,0.0,0.0,-7.7176,66.6667,100.0,100.0,0.0,3.2962,0.0,0.0,-7.7176,66.6667,100.0,100.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-05,3,defense,defense_repair,防守-修复观察,29.4055,55.6879,24.4124,29.3638,20.2131,18.1419,0.2959,-2.3411,-2.0165,-6.1082,-11.1111,68.3447,17.8328,27.3891,12.2867,11.0068,0.677,-2.4017,-1.7919,-7.4077,-13.1997,38.7978,27.5956,31.2842,29.7814,27.9452,-0.5637,-2.2682,-2.2013,-3.4782,-7.7576,7.1061,33.3333,0.0,-2.2051,33.3333,33.3333,33.3333,0.0,7.1061,33.3333,0.0,-2.2051,33.3333,33.3333,33.3333,0.0,7.1061,33.3333,0.0,-2.2051,33.3333,33.3333,33.3333,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-08,3,defense,defense_active_decline,防守-持续下跌,10.9791,12.9345,15.2834,15.8158,14.6257,14.111,-2.7884,-3.912,-6.3481,-8.2766,-13.8282,9.8807,11.6695,9.6252,9.7104,8.1772,-2.726,-3.693,-7.1386,-9.2269,-15.4633,18.7158,18.4426,22.6776,22.8142,22.1918,-2.6915,-4.213,-4.8064,-6.444,-10.3981,4.8586,0.0,0.0,1.2657,0.0,0.0,0.0,0.0,4.8586,0.0,0.0,1.2657,0.0,0.0,0.0,0.0,4.8586,0.0,0.0,1.2657,0.0,0.0,0.0,0.0
stable_capital_callback,资金流回调稳健策略,2026-06-09,3,defense,defense_pressure,防守-弱势承压,17.1948,53.7907,24.6867,18.4837,17.1992,15.2447,0.2326,-2.1841,-4.6092,-7.0796,-12.5426,48.8075,22.9131,11.4991,12.5213,9.029,0.0,-1.8645,-4.8277,-7.5406,-14.0987,66.9399,28.5519,25.8197,25.9563,23.8356,0.7849,-2.398,-3.7289,-5.7117,-9.4586,2.5418,0.0,0.0,-0.1471,0.0,0.0,0.0,0.0,2.5418,0.0,0.0,-0.1471,0.0,0.0,0.0,0.0,2.5418,0.0,0.0,-0.1471,0.0,0.0,0.0,0.0
trend_continuation_callback,趋势延续策略,2026-03-11,1,attack,attack,攻击,72.7408,42.4271,52.5243,79.5547,35.2148,47.1142,-0.1969,0.1671,2.8047,-2.1515,-0.5434,28.3772,49.0229,86.0663,29.2268,43.5374,-0.5705,0.0,3.5417,-2.5926,-1.0292,56.3361,55.3719,71.4876,44.4904,53.4435,0.307,0.3804,1.7744,-0.9545,1.1319,3.3679,0.0,0.0,-3.886,0.0,0.0,0.0,100.0,10.8808,100.0,0.0,9.0674,0.0,0.0,0.0,100.0,32.6425,100.0,100.0,-3.6269,0.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-03-13,1,caution,caution,谨慎,37.6238,30.3011,33.5634,38.8959,27.8231,44.8384,-0.6655,-1.312,-0.8456,-3.4239,-1.0352,34.4095,22.0901,31.2659,20.9006,36.4796,-0.3781,-1.8321,-1.2048,-3.7157,-2.2523,27.2727,43.9394,44.2149,37.0523,54.5455,-0.9316,-0.4654,-0.4537,-2.787,1.2456,22.4329,100.0,100.0,20.9057,0.0,0.0,0.0,100.0,42.1801,100.0,100.0,28.594,0.0,0.0,0.0,100.0,62.5066,100.0,100.0,44.0758,0.0,0.0,0.0,100.0
trend_continuation_callback,趋势延续策略,2026-03-16,1,caution,caution,谨慎,48.506,48.1807,32.1205,50.1882,36.857,38.9081,0.0,-1.1307,0.0706,-1.5866,-2.4111,56.5476,30.5272,48.1293,39.6259,31.4043,0.2896,-1.0136,0.0,-1.0851,-3.2435,37.1389,31.2242,53.37,33.5626,46.9051,-0.4811,-1.3648,0.3123,-2.5262,-0.615,2.1372,0.0,0.0,-6.8616,100.0,100.0,100.0,100.0,6.1867,0.0,0.0,-1.6873,0.0,100.0,100.0,100.0,47.0191,100.0,100.0,47.0191,0.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-03-19,1,defense,defense_active_decline,防守-持续下跌,19.0578,9.7867,13.1117,14.1154,32.0263,27.1644,-2.4715,-3.3039,-3.7827,-2.1806,-4.9011,7.3129,11.5646,13.3503,31.1224,22.619,-2.6217,-3.3943,-3.4037,-1.8433,-5.0871,12.2421,14.0303,16.7813,33.425,33.0124,-2.2165,-2.9875,-4.4395,-2.9141,-4.3582,9.6382,0.0,0.0,1.1276,0.0,0.0,0.0,100.0,9.6382,0.0,0.0,-0.3334,0.0,0.0,0.0,100.0,9.6382,0.0,0.0,-0.451,0.0,0.0,0.0,100.0
trend_continuation_callback,趋势延续策略,2026-03-27,2,caution,caution,谨慎,44.2936,77.6696,76.9158,45.5402,15.201,18.2475,1.1033,1.7433,-0.3348,-5.8648,-9.15,85.0213,85.617,55.0638,13.5319,13.0213,1.4286,2.2388,0.3868,-5.5881,-9.2453,67.2627,64.5117,38.3769,16.6437,25.8597,0.6189,0.7884,-1.0101,-5.9886,-8.4294,9.6169,50.0,50.0,-9.9325,50.0,100.0,100.0,100.0,18.9367,100.0,100.0,-4.5635,50.0,100.0,100.0,100.0,20.6467,100.0,100.0,-8.4916,50.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-03-31,1,attack,attack,攻击,56.4927,19.3711,54.9371,61.7925,17.2013,23.4906,-1.2333,0.4059,1.0121,-5.1922,-5.6227,16.1401,63.1939,71.3066,16.3108,23.5696,-1.3283,0.8803,1.7575,-4.8139,-4.5015,23.1087,45.5296,49.9312,17.4691,23.934,-1.2,-0.2315,0.0,-5.3248,-7.1726,16.5347,100.0,100.0,2.8713,0.0,0.0,0.0,100.0,16.5347,100.0,100.0,-2.2772,0.0,0.0,0.0,100.0,16.5347,100.0,100.0,-6.1386,100.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-04-13,2,attack,attack,攻击,79.3415,44.6849,37.598,82.591,52.4631,21.9329,-0.1377,-0.7435,3.9824,0.2667,-5.5649,41.5816,31.8878,86.2245,46.0034,16.6667,-0.2054,-1.0382,4.1379,-0.2518,-5.8993,47.1233,44.1096,76.2689,58.5165,27.0604,-0.0458,-0.3464,3.6122,1.1253,-4.5602,6.4935,50.0,0.0,0.0234,50.0,50.0,50.0,100.0,6.4935,50.0,0.0,-4.9219,50.0,100.0,100.0,100.0,10.4422,50.0,0.0,-11.0346,50.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-04-14,1,attack,attack,攻击,69.416,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,10.8735,100.0,0.0,7.4158,0.0,0.0,0.0,100.0,28.5714,100.0,100.0,26.9791,0.0,0.0,0.0,100.0,87.0337,100.0,100.0,51.2739,0.0,0.0,0.0,100.0
trend_continuation_callback,趋势延续策略,2026-04-21,1,attack,attack,攻击,62.0227,39.3036,46.9887,62.8177,74.6704,82.3234,-0.3526,-0.1525,1.0638,3.6382,6.7469,33.7021,39.3191,57.8723,67.7447,84.6809,-0.5249,-0.5952,0.6354,2.2727,6.8849,47.3251,54.0466,66.3923,79.3956,78.4044,0.0,0.3341,1.3807,4.9068,6.2274,2.7719,0.0,0.0,2.5586,0.0,0.0,0.0,100.0,4.6908,0.0,0.0,2.5586,0.0,0.0,0.0,100.0,4.6908,0.0,0.0,-5.5437,100.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-04-23,1,caution,caution,谨慎,40.9911,29.2216,33.9089,38.6499,56.2814,51.9485,-0.9213,-1.2327,-0.9731,0.9331,0.4709,21.8352,23.1293,27.2959,45.4082,41.6667,-1.148,-2.0237,-2.068,-0.4545,-1.1876,35.8516,44.6429,48.9011,65.6593,61.8457,-0.6035,-0.3295,-0.1182,2.2227,2.1634,5.4247,0.0,0.0,-1.7131,0.0,0.0,0.0,100.0,5.6388,0.0,0.0,-13.1335,100.0,100.0,100.0,100.0,5.6388,0.0,0.0,-28.4083,100.0,100.0,100.0,100.0
trend_continuation_callback,趋势延续策略,2026-04-24,1,caution,caution,谨慎,41.395,36.7776,31.4698,39.491,47.8316,57.2013,-0.5224,-1.2579,-0.9682,-0.2625,1.3826,48.3376,27.2805,35.5802,41.1263,51.7065,0.0,-1.3141,-1.1583,-1.1765,0.5094,31.8244,39.0947,47.8738,55.9671,63.2737,-0.6613,-0.7495,-0.1509,1.0558,2.6596,1.8911,0.0,0.0,-6.0172,100.0,100.0,100.0,100.0,1.8911,0.0,0.0,-10.0287,100.0,100.0,100.0,100.0,1.8911,0.0,0.0,-12.3209,100.0,100.0,100.0,100.0
ALL,全部来源,2026-03-02,2,caution,caution,谨慎,44.3198,24.3243,37.3979,45.0346,45.3317,43.7874,-1.99,-1.5221,-0.6382,-0.742,-1.0453,10.8177,23.0835,31.9421,31.0315,35.2389,-2.9542,-2.9547,-2.2513,-2.8169,-2.4709,47.5862,57.931,61.2414,63.0345,56.6298,-0.1359,1.0042,2.3242,2.6667,1.5389,8.3807,50.0,50.0,1.4908,0.0,50.0,50.0,100.0,11.5815,50.0,50.0,4.6984,0.0,50.0,50.0,100.0,13.9572,50.0,50.0,2.0859,0.0,50.0,50.0,100.0
ALL,全部来源,2026-03-03,3,defense,defense_active_decline,防守-持续下跌,25.9476,12.8141,20.6344,28.706,32.7889,34.486,-2.8916,-4.2553,-3.4497,-3.4237,-3.1111,9.6088,11.9898,17.0068,20.6633,25.8944,-2.7975,-5.2231,-4.998,-5.4313,-4.475,18.5083,34.9448,45.8564,49.3094,46.6113,-2.5505,-1.583,-0.5749,-0.1622,-0.6165,9.4955,66.6667,0.0,2.8948,0.0,0.0,0.0,100.0,17.743,100.0,33.3333,4.8059,0.0,0.0,0.0,100.0,17.743,100.0,33.3333,0.0259,33.3333,33.3333,33.3333,100.0
ALL,全部来源,2026-03-04,2,defense,defense_active_decline,防守-持续下跌,17.5298,29.325,13.4066,20.9105,29.5447,32.4953,-0.8318,-5.5346,-5.2209,-4.4271,-3.7044,28.4014,6.8027,12.2449,19.0476,28.0239,-0.7143,-6.2306,-6.2561,-5.7234,-4.1559,29.558,23.7569,33.9779,43.5083,39.834,-0.9105,-3.5778,-2.9662,-1.283,-2.1127,6.9973,50.0,0.0,-0.8593,0.0,50.0,50.0,100.0,10.2305,50.0,0.0,-1.9657,0.0,50.0,50.0,100.0,12.1529,100.0,0.0,-2.866,50.0,100.0,100.0,100.0
ALL,全部来源,2026-03-05,2,defense,defense_active_decline,防守-持续下跌,21.5986,72.5589,16.7661,21.7582,34.2857,37.5432,0.8811,-2.5992,-4.0385,-2.6521,-2.6076,78.2313,14.1156,13.8605,25.4252,34.9233,1.0924,-2.3599,-4.782,-3.4018,-2.9512,64.9171,21.547,34.9448,45.442,42.6796,0.5163,-2.9478,-2.3147,-0.6331,-1.6426,7.3955,0.0,0.0,-2.1591,0.0,50.0,50.0,100.0,7.3955,0.0,0.0,-12.8377,100.0,100.0,100.0,100.0,7.3955,0.0,0.0,-9.6087,100.0,100.0,100.0,100.0
ALL,全部来源,2026-03-06,3,defense,defense_repair,防守-修复观察,28.0651,79.4035,72.4647,24.9608,48.3516,46.4656,1.4409,1.7711,-2.8752,-0.224,-0.5507,89.7959,85.5442,20.4082,44.1327,45.8262,2.1939,2.7185,-2.9115,-0.6034,-0.5873,65.0552,53.0387,34.116,54.8343,51.2431,0.6202,0.2387,-2.3039,1.0724,0.2716,4.7882,0.0,0.0,-8.1313,66.6667,66.6667,66.6667,100.0,4.7882,0.0,0.0,-13.0847,100.0,66.6667,100.0,100.0,5.4518,0.0,0.0,-7.3579,33.3333,100.0,100.0,100.0
ALL,全部来源,2026-03-09,3,caution,caution,谨慎,33.4007,25.6587,71.8319,30.3011,36.606,53.3584,-0.9411,1.6131,-1.8633,-2.6695,0.6813,21.3254,82.8377,35.9388,30.2464,51.3191,-0.9494,2.4976,-0.9752,-3.0624,0.2457,28.5517,55.7241,27.0345,43.8621,59.3103,-1.0549,0.463,-2.8526,-1.4607,2.2871,16.3516,66.6667,66.6667,10.0963,33.3333,0.0,33.3333,100.0,16.3516,66.6667,66.6667,-0.2465,66.6667,66.6667,66.6667,100.0,26.1465,100.0,66.6667,5.9674,33.3333,66.6667,66.6667,100.0
ALL,全部来源,2026-03-10,4,attack,attack,攻击,68.905,78.2172,75.769,70.6529,40.0188,52.7786,1.1753,1.7604,2.0979,-1.2012,0.6154,82.9227,86.8309,85.3016,34.6644,53.4864,1.4574,2.7293,3.2491,-1.4085,0.6467,74.2069,60.0,52.2759,47.1724,55.8621,0.9956,0.6539,0.2831,-0.3322,1.2179,19.0848,50.0,25.0,5.3716,50.0,50.0,50.0,100.0,25.307,50.0,25.0,-4.8468,75.0,75.0,75.0,100.0,29.5009,50.0,50.0,2.9438,25.0,75.0,75.0,100.0
ALL,全部来源,2026-03-11,3,attack,attack,攻击,72.7408,42.4271,52.5243,79.5547,35.2148,47.1142,-0.1969,0.1671,2.8047,-2.1515,-0.5434,28.3772,49.0229,86.0663,29.2268,43.5374,-0.5705,0.0,3.5417,-2.5926,-1.0292,56.3361,55.3719,71.4876,44.4904,53.4435,0.307,0.3804,1.7744,-0.9545,1.1319,5.923,0.0,0.0,-4.979,33.3333,33.3333,33.3333,100.0,8.4273,33.3333,0.0,-1.3897,33.3333,66.6667,66.6667,100.0,20.9981,66.6667,66.6667,3.006,0.0,100.0,100.0,100.0
ALL,全部来源,2026-03-12,3,attack,attack,攻击,59.5478,33.3647,58.0746,64.0953,33.7096,47.1769,-0.7426,0.5362,1.3928,-2.6288,-0.5448,21.1555,46.8139,65.7604,25.4885,39.881,-1.1041,0.0,1.4085,-3.1593,-1.776,42.8375,69.0083,59.7796,44.3526,55.5096,-0.2807,1.3702,1.0191,-1.418,1.6226,1.3296,0.0,0.0,-8.3646,100.0,100.0,100.0,100.0,1.3296,0.0,0.0,-10.5903,100.0,100.0,100.0,100.0,6.3296,33.3333,33.3333,-10.1254,66.6667,100.0,100.0,100.0
